a=0.0001, sigma_optimal; w=1, eta=0.0001, 0.00001, 0.000001
0.9454421444342748	0.9492038247145801	0.9526405671912475
0.03865632407618832	0.03383537487409121	0.02996399976737392
0.009390599172736219	0.009085262362828236	0.008585520282875753
0.0034187869996783146	0.00365885456216383	0.0036899205151458476
0.00149351771879401	0.001768197428724121	0.0019030371557221884
0.0007249365827022403	0.0009494506504318989	0.0010905212995083137
0.0003770075269753766	0.0005462310144653051	0.0006695509705543193
0.00020586744728161974	0.00032996583232980766	0.00043164027929451217
0.00011657851750330852	0.00020670708739643973	0.0002885719941752492
0.00006790207865229431	0.00013319129292942833	0.00019843603872208963
0.000040448914790536185	0.00008777196556628869	0.0001395553533426188
0.00002454139023001937	0.000058912096817016936	0.00009996343403196521
0.000015118951233092432	0.00004014980987055678	0.00007270532612960736
9.43512702337221e-6	0.00002771827447825635	0.00005356671363884731
5.953501529548533e-6	0.000019348513491994312	0.00003990455938062774
3.7927387974818166e-6	0.000013635932128106176	0.000030012755513530037
2.436506079393123e-6	9.690723699777685e-6	0.000022762680005074513
1.5768378760225576e-6	6.937973148857885e-6	0.000017391856943537435
1.0271982906388022e-6	4.999847476395252e-6	0.000013375692221875325
6.730829593364685e-7	3.6243321500477563e-6	0.000010347458306171643
4.4337845605712496e-7	2.641137048715091e-6	8.04716347445392e-6
2.9346308906969955e-7	1.9338679366636037e-6	6.288179084344417e-6
1.9508165633736025e-7	1.4221544342607949e-6	4.935044336544325e-6
1.3019649123627046e-7	1.049993524634461e-6	3.8884555311506565e-6
8.720842389340774e-8	7.780415819924971e-7	3.074960545139127e-6
5.860944256318453e-8	5.7845423505474e-7	2.439787342435064e-6
3.951072781438372e-8	4.3139340311047084e-7	1.9417919798494466e-6
2.6711697059319204e-8	3.2263911428704104e-7	1.54985996346612e-6
1.8106659117211468e-8	2.4194181672609176e-7	1.2403167933655242e-6
1.2303994511970414e-8	1.818761804811374e-7	9.950473771974025e-7
8.380181235266211e-9	1.3703774379615955e-7	8.001186346200718e-7
5.719994622204797e-9	1.034759705354278e-7	6.447627641971643e-7
3.912138891820298e-9	7.829161626452583e-8	5.206213290154061e-7
2.680749151072539e-9	5.934911981582772e-8	4.2117951546604584e-7
1.8402333032514369e-9	4.507005710227637e-8	3.413401142568266e-7
1.2653774195751196e-9	3.428407405119347e-8	2.771008839357208e-7
8.714794391474014e-10	2.612080853520574e-8	2.2530891189279373e-7
6.011000478051662e-10	1.9931196170378495e-8	1.8347267281743335e-7
4.151973403493531e-10	1.5229943715645488e-8	1.496175690446907e-7
2.8717645031432e-10	1.1653320643175211e-8	1.2217441430900335e-7
1.9888416269720647e-10	8.928082934423426e-9	9.989300098794141e-8
