a=0.001, lambda=0.1/a, 1/a, 50/a; eta=0.00001
0.9997496043585058	0.9975053948979101	0.8960840384212463
0.0002503121198318898	0.002486319417133598	0.0897876206498089
8.347907111501639e-8	8.254745394861465e-6	0.01198365443606116
3.1309866502658575e-11	3.0821822979321057e-8	0.0017987465308527805
1.2523946601063431e-14	1.2273525926690835e-10	0.00028794334465891315
5.217789513453214e-18	5.090561914204607e-13	0.00004800975366612943
2.2358229927712003e-21	2.1715389203309212e-15	8.232986900117397e-6
9.779630556836545e-25	9.455917612038009e-18	1.4411843568655509e-6
4.345416387128995e-28	4.182766872942409e-20	2.562746049697365e-7
1.9548944686124542e-31	1.8732968850859497e-22	4.613967987875136e-8
8.883219515270446e-35	8.474317252207e-25	8.390710511768569e-9
4.070180789064029e-38	3.8654410617239376e-27	1.5385766175079624e-9
1.877919110842521e-41	1.775469713846564e-29	2.840922548204702e-10
8.715893581485849e-45	8.203502920907262e-32	5.2768107102510776e-11
4.0659650817246345e-48	3.809799266950034e-34	9.85145380865808e-12
1.9052226435542528e-51	1.777195541131358e-36	1.847393875468608e-12
8.962393139358306e-55	8.322705018783726e-39	3.4778819759116064e-13
4.230623803525181e-58	3.911073265045908e-41	6.570105483827683e-14
2.0032007604371585e-61	1.8436014903733036e-43	1.2450004096828e-14
9.511449487712861e-65	8.71445659703322e-46	2.3657497784792563e-15
4.5274508615509564e-68	4.129508667468811e-48	4.506640673251629e-16
2.1599546361885694e-71	1.9612831531926732e-50	8.604406129057338e-17
1.0325993938991569e-74	9.334231437712565e-53	1.6462099447958218e-17
4.945829430798856e-78	4.45078755245158e-55	3.1555100958494554e-18
2.373009455233066e-81	2.1259264245560762e-57	6.059084265646288e-19
1.1403910044926981e-84	1.017076396225622e-59	1.1653017293052957e-19
5.488449645329027e-88	4.873045965479756e-62	2.2444574492886152e-20
2.6450902642102965e-91	2.3379884001400935e-64	4.328917146120801e-21
1.276393140988415e-94	1.1231489308753291e-66	8.35988537418446e-22
6.16657569131201e-98	5.401917959078985e-69	1.6163559708139848e-22
2.982534601904579e-101	2.601000523323509e-71	3.1286394733136244e-23
1.4440363838119335e-104	1.2536725470161e-73	6.062130059479318e-24
6.998326950880545e-108	6.04854950242865e-76	1.1757593100815582e-24
3.3947553580997715e-111	2.9208988978511914e-78	2.2824946324300936e-25
1.6481540898994572e-114	1.4117470408633442e-80	4.4348218566793185e-26
8.008313822902552e-118	6.82890684415406e-83	8.623757479304977e-27
3.894205792402958e-121	3.305826330553108e-85	1.6782298203780426e-27
1.8950183162431173e-124	1.601494970975727e-87	3.2683084112435936e-28
