Q=10^13, a=0.0001, sigma=0.0008, w=0.1,0.2,0,4,0.6,0.8,1; eta=1
6000	0.	1.548542667898472e-209	2.1055395355779783e-61	3.1540535332870917e-15	0.004881370057884	3.7102797458289354
6500	0.	3.475152215208842e-227	1.106531011631547e-66	1.2081216550630608e-16	0.001986128714690566	2.673157210294138
7000	0.	7.89185933096108e-245	5.884622800898906e-72	4.6828164847948585e-18	0.0008177639096228409	1.9489347607204166
7500	0.	1.810621866495677e-262	3.161670407838904e-77	1.833777079940084e-19	0.00034016642610654575	1.435532779850778
8000	0.	4.1912656430783284e-280	1.7138924334520468e-82	7.245276290773235e-21	0.0001427657348463407	1.0668368350949464
8500	0.	0.	9.36375627129121e-88	2.8851137506614923e-22	0.00006038876090794276	0.7990657673461848
9000	0.	0.	5.151424660795826e-93	1.156862242011073e-23	0.000025721659446452126	0.6026675588421707
9500	0.	0.	2.8516064086556734e-98	4.667510829336691e-25	0.000011023686234669368	0.45735994495115256
10000	0.	0.	1.587308037460138e-103	1.8936444050448541e-26	4.750771267979483e-6	0.3490180466401665
10500	0.	0.	8.879878862852132e-109	7.721216309139771e-28	2.0576694231765458e-6	0.26767750031769694
11000	0.	0.	4.990277474437168e-114	3.162604170402679e-29	8.952800866039534e-7	0.20622803828114564
11500	0.	0.	2.816039941101325e-119	1.3007697367054399e-30	3.9114584179442347e-7	0.15954384102893462
12000	0.	0.	1.5951312603035132e-124	5.370311916150584e-32	1.7153866223763271e-7	0.12389560500604632
12500	0.	0.	9.066993830574767e-130	2.2248865858147934e-33	7.549090045320493e-8	0.09654750566991244
13000	0.	0.	5.1703634204251484e-135	9.247132951515573e-35	3.3328675509209956e-8	0.075477427768356
13500	0.	0.	2.957090849178412e-140	3.8547141151259745e-36	1.4757994939503885e-8	0.059180548888958226
14000	0.	0.	1.6959012601736425e-145	1.6112745453250663e-37	6.55283093203242e-9	0.04653001591603935
14500	0.	0.	9.750908029727402e-151	6.75235895258905e-39	2.917018445496995e-9	0.03667718785250717
15000	0.	0.	5.619827400260767e-156	2.8364485930004632e-40	1.301615800513689e-9	0.028979593640661046
15500	0.	0.	3.246134650440272e-161	1.19415293234e-41	5.820926133584714e-10	0.02294849457788981
16000	0.	0.	1.878946408100716e-166	5.037897095502569e-43	2.608589114397357e-10	0.018210439671233484
16500	0.	0.	1.0897099140602938e-171	2.1295472576203758e-44	1.1712993883283986e-10	0.014478891654281605
17000	0.	0.	6.33148205129105e-177	9.01827016733476e-46	5.268999136257858e-11	0.011533156455500664
17500	0.	0.	3.685119350938553e-182	3.8256999194263276e-47	2.3743243199553595e-11	0.009202646874583992
18000	0.	0.	2.1483601005966103e-187	1.6255783423716777e-48	1.0716705569392947e-11	0.0073550678180109765
18500	0.	0.	1.2543913903887176e-192	6.917917431814055e-50	4.84454535266984e-12	0.0058875021594309365
19000	0.	0.	7.334892492011329e-198	2.9483398748917826e-51	2.1932061582476215e-12	0.004719654265894695
19500	0.	0.	4.2949307462974166e-203	1.2582920216004347e-52	9.942775049119647e-13	0.003788707025986563
20000	0.	0.	2.5181977440323044e-208	5.377204983918561e-54	4.513433262372529e-13	0.0030453914151323965
20500	0.	0.	1.478313468345779e-213	2.3007783413709034e-55	2.0513958671035408e-13	0.002450971484277165
21000	0.	0.	8.688805993995688e-219	9.856207371266095e-57	9.334881138419892e-14	0.001974923450299417
21500	0.	0.	5.112651661493926e-224	4.227050357415368e-58	4.252659852724718e-14	0.0015931432097536578
22000	0.	0.	3.011634035504512e-229	1.8148256133100546e-59	1.9394669893609897e-14	0.0012865576761508914
22500	0.	0.	1.7758527677195175e-234	7.799758318810686e-61	8.854272945968063e-15	0.0010400458261496104
23000	0.	0.	1.0481917935813573e-239	3.355493725720164e-62	4.046247640980495e-15	0.0008415980751516804
23500	0.	0.	6.192772664197058e-245	1.4449150008589705e-63	1.8508132388721415e-15	0.0006816596367760722
24000	0.	0.	3.662037719891662e-250	6.22761079250765e-65	8.473562366694517e-16	0.0005526163390382859
24500	0.	0.	2.1673924835564475e-255	2.6864434264578106e-66	3.882813561998635e-16	0.0004483910559017428
25000	0.	0.	1.2838495975330208e-260	1.1598338320497917e-67	1.7806923099987619e-16	0.00036412626026164285
25500	0.	0.	7.610938994027663e-266	5.011426346196283e-69	8.172947977566001e-17	0.0002959337985009921
26000	0.	0.	4.515401167376572e-271	2.1670101202259984e-70	3.754071978570272e-17	0.00024069726078501457
26500	0.	0.	2.680869811268621e-276	9.377386376726716e-72	1.7256302292227373e-17	0.0001959155975326546
27000	0.	0.	1.5928114871328254e-281	4.060803300849748e-73	7.937836643071457e-18	0.00015957915182223325
27500	0.	0.	9.47002128521281e-287	1.7597056058761885e-74	3.6538818153853466e-18	0.00013007122049951992
28000	0.	0.	5.634102134456042e-292	7.630539875605825e-76	1.6830383809631226e-18	0.00010608975954061312
28500	0.	0.	0.	3.3109111986493957e-77	7.757299553464433e-19	0.00008658501463452338
29000	0.	0.	0.	1.4374977747185466e-78	3.57762228354965e-19	0.00007070976404694205
29500	0.	0.	0.	6.244893971790859e-80	1.6509603823660675e-19	0.00005777956702082966
30000	0.	0.	0.	2.714516689145288e-81	7.623043110539033e-20	0.00004724096264017759
30500	0.	0.	0.	1.1805959020537535e-82	3.5217733986150445e-20	0.000038645995995202864
31000	0.	0.	0.	5.137401251458787e-84	1.6279006719819798e-20	0.00003163178735189102
