 eta=1; a=0.0001, sigma=0.008, w=0,0.025,0.05,0.075,0.1,1
1.949770850508582e9	1.9350554220532644e9	1.9001513690624893e9	1.858733783707799e9	1.8171033859863412e9	9.998356815256116e8
9.512979535794097e8	9.36963293059369e8	9.034062161880596e8	8.643952504332699e8	8.260642837083913e8	2.5000003744077542e8
6.187922493999275e8	6.049750992360951e8	5.731059304015915e8	5.369280892474904e8	5.023288412621679e8	1.1111112433185567e8
4.528050016588116e8	4.3952225230249566e8	4.093413112915025e8	3.7589519091102964e8	3.4477128600164527e8	6.250000991795631e7
3.5342645225041115e8	3.4067169060837924e8	3.121169079585876e8	2.812169412796276e8	2.5322498887711227e8	4.000000396659816e7
2.8735007263198143e8	2.7510968090094024e8	2.4810264997032437e8	2.1955089850090817e8	1.9435371781689662e8	2.77777810836827e7
2.4030075344210216e8	2.2855849331868955e8	2.0301732109969682e8	1.766222977341711e8	1.5391035132860228e8	2.0408166099277902e7
2.0514065053446892e8	1.938793647822091e8	1.6972323547167644e8	1.4530565674814564e8	1.2480137687595838e8	1.562500248001605e7
1.7790419864929605e8	1.6710655108143494e8	1.442575428491626e8	1.2165186764722177e8	1.0310879917388499e8	1.2345679012345683e7
1.562120359818564e8	1.4586086696314064e8	1.2424468490827888e8	1.0329908243066901e8	8.649938199712504e7	9.999999999999998e6
1.3855003125083914e8	1.2862853883361223e8	1.0817476832984287e8	8.875046397458847e7	7.350197173313269e7	8.264462809917352e6
1.2390878486909148e8	1.1440061920303322e8	9.504275061835146e7	7.701313463384894e7	6.3146476146365464e7	6.944444444444443e6
1.1158950846584506e8	1.0247881995937534e8	8.415415982255505e7	6.740382788564265e7	5.476971945223457e7	5.917159763313605e6
1.0109309603317319e8	9.236455750961623e7	7.501408295655777e7	5.943788628680407e7	4.790470099306733e7	5.102040816326526e6
9.205356508612055e7	8.36923787245627e7	6.726056491239084e7	5.276270561856042e7	4.2214307856353275e7	4.444444444444442e6
8.419645653155383e7	7.618835165106274e7	6.0622988293809034e7	4.7116175353635855e7	3.745001039554426e7	3.906249999999997e6
7.731191643650377e7	6.96431416754552e7	5.489514772819989e7	4.229981880961979e7	3.3425234282348923e7	3.4602170616452377e6
7.123675023908307e7	6.389406228772107e7	4.991730388195805e7	3.81609127971564e7	2.9997694789792065e7	3.0864197530864156e6
6.584214386434712e7	5.881279410160945e7	4.556390859456707e7	3.4580276824480124e7	2.7057361906076364e7	2.7700831024930715e6
6.102506838797246e7	5.429678828941814e7	4.173501597435295e7	3.14637422075961e7	2.4518099053828765e7	2.499999999999997e6
5.670214043543344e7	5.026312631959317e7	3.835015055460039e7	2.873607601087727e7	2.2311727137690336e7	2.267573696145124e6
5.2805156969815485e7	4.6644054459987864e7	3.534385049251692e7	2.6336574398206983e7	2.0383742436873287e7	2.0661157024793387e6
4.9277794887046285e7	4.338368334179259e7	3.266237581217809e7	2.4215816836253773e7	1.8690179144553248e7	1.8903591682419674e6
4.607313569323224e7	4.043551277665219e7	3.0261241705115024e7	2.233324116699211e7	1.719527875591419e7	1.7361111111111138e6
4.31517842479972e7	3.776055075533172e7	2.810334571030278e7	2.065530865462824e7	1.5869737182522655e7	1.6000000000000035e6
4.048042163770343e7	3.5325866653686404e7	2.6157528738732316e7	1.915409927647162e7	1.4689371440814106e7	1.4792899408284058e6
3.803067962964723e7	3.310346607050922e7	2.4397457336173687e7	1.7806224956513174e7	1.3634095005156625e7	1.3717421124828565e6
3.57782563142919e7	3.1069406885664567e7	2.280074676071019e7	1.6591980612886734e7	1.2687122916059466e7	1.2755102040816352e6
3.370221471936654e7	2.9203098309100535e7	2.134826664615602e7	1.5494675068285493e7	1.1834349756428435e7	1.1890606420927485e6
3.1784421703554943e7	2.748674021900755e7	2.0023586558041766e7	1.4500099388429567e7	1.1063858986378891e7	1.1111111111111117e6
3.0009095454564463e7	2.5904871107132845e7	1.881252977352963e7	1.3596101217808777e7	1.0365533009252606e7	1.040582726326743e6
2.8362437834953967e7	2.444400086976023e7	1.7702811540080987e7	1.2772241584967008e7	9.73074113770274e6	976562.4999999995
2.6832333578126907e7	2.309231044327482e7	1.6683743829737088e7	1.2019516391996529e7	9.152088277986601e6	918273.6455463719
2.5408102571510676e7	2.1839404518852677e7	1.5745992842228197e7	1.133012902077202e7	8.623211287534242e6	865051.9031141856
2.4080294609682485e7	2.0676106717296302e7	1.488137865673953e7	1.069730361788719e7	8.138613020108901e6	816326.5306122433
2.2840518359527696e7	1.9594288964907628e7	1.4082708791765975e7	1.0115130964052433e7	7.693526355899696e6	771604.9382716031
2.168129806496389e7	1.85867285971454e7	1.3343639217814393e7	9.578440604592191e6	7.283802232198263e6	730460.1899196478
2.059595288135372e7	1.7646988079706255e7	1.2658557729911743e7	9.082694266741473e6	6.905816993929232e6	692520.7756232672
1.9578494777882975e7	1.6769313285048928e7	1.2022485634465732e7	8.623896625124386e6	6.556395379719888e6	657462.1959237327
1.862354175850464e7	1.5948547074875832e7	1.1430994516675286e7	8.198520277688936e6	6.232746226159543e6	624999.9999999985
1.7726243786063418e7	1.518005557322624e7	1.0880135487964848e7	7.80344241794589e6	5.932408567161676e6	594883.9976204624
1.688221929237291e7	1.4459665013087187e7	1.0366378810306104e7	7.435891178010475e6	5.653206268666686e6	566893.4240362797
1.608750055091029e7	1.3783607433391854e7	9.886562187409554e6	7.093400002204251e6	5.393209702293211e6	540832.882639263
1.5338486502121778e7	1.3148473816653213e7	9.437846325327698e6	6.773768716469184e6	5.1507031396984905e6	516528.9256198334
1.463190187199397e7	1.2551173508179812e7	9.017676614926187e6	6.475030202414566e6	4.92415753795873e6	493827.160493826
