a*=0.001, lambda=0.1, w=0.1,0.2,1; eta=0.00001
0.9623343168606809	0.9109488934420092	0.9186274213137863
0.02867535191630644	0.04374310578763019	0.0398987682449013
0.005242152756561965	0.01458157182952551	0.013300854784675327
0.0014367979177952479	0.007290330394274586	0.006650460632089257
0.00047249749304768005	0.0043739101577956584	0.003990283029466727
0.0001726310797014964	0.002915745530313586	0.0026601909030882207
0.00006757305919443429	0.0020825356515668325	0.0019001373094053602
0.000027771337324039007	0.0015617966522512418	0.0014251034570806854
0.000011835820704690908	0.0012146488602908323	0.0011084140644480828
5.188260790792999e-6	0.0009716535217770874	0.0008867314095444884
2.3259200502589788e-6	0.000794935559040363	0.0007255076175826146
1.0620089207405756e-6	0.000662401535812587	0.0006045897484772199
4.923624491760213e-7	0.0005604557143456765	0.0005115759875209924
2.3122745290361444e-7	0.00048035812440698657	0.00043849373680588934
1.0979622612330493e-7	0.0004162822071776143	0.00038002792959071757
5.263646602744314e-8	0.0003642222799673115	0.0003325244566612087
2.5445805412531233e-8	0.00032135084506244535	0.00029340394631844876
1.2392164249838173e-8	0.0002856258550273305	0.0002608035187043021
6.0746699860408644e-9	0.00025554266858603293	0.00023335052524190531
2.9953147115132436e-9	0.00022997282372547645	0.0002100154796445653
1.4847432497444448e-9	0.0002080565543002989	0.0001900140109478082
7.394875091379687e-10	0.0001891295067206594	0.00017274001449760632
3.699067698240872e-10	0.00017267176082701662	0.00015771914742625825
1.8576830344213936e-10	0.00015827172007972957	0.00014457588826943243
9.363225734832518e-11	0.00014560011278570335	0.00013300981983589987
4.735084267232309e-11	0.0001343909932067733	0.0001227782974567655
2.4019650389485694e-11	0.00012442766846379629	0.00011368361065038134
1.2219213061349151e-11	0.00011553214383215158	0.00010556335437022939
6.232594303789904e-12	0.00010755711581445109	0.00009828312443369239
3.186868893464365e-12	0.00010037983356693142	0.00009173091735090339
1.6332695051104722e-12	0.00009389734650145565	0.000085812794707087
8.388520055699211e-13	0.00008802279152607888	0.00008044949596211342
4.3170617025739065e-13	0.00008268246786600444	0.00007557376972134466
2.2259400446894994e-13	0.00007781351415618527	0.00007112825457315802
1.1497741925216048e-13	0.00007336205013576993	0.00006706378352026263
5.9489631142571e-14	0.00006928167969652269	0.00006333801833612633
3.082897268700708e-14	0.00006553227715191198	0.000059914342175385624
1.600031787937875e-14	0.00006207899709931725	0.00005676095619801536
8.316021810705667e-15	0.000058891462008393175	0.0000538501383378385
4.32801136472871e-15	0.00005594309198899289	0.000051157631786521026
2.2553690742127227e-15	0.00005321054899519947	0.00004866213788272108
1.1767281517406e-15	0.00005067327366721973	0.00004634489351970305
6.146653613914371e-16	0.00004831309757546534	0.00004418931734838493
3.2142670072626073e-16	0.00004611391715657517	0.000042180712259613464
1.6826117497205103e-16	0.00004406141837436826	0.00004030601416023056
8.817069006590567e-17	0.00004214284328139651	0.00003855357896567009
4.624703018715376e-17	0.00004034679135147772	0.00003691300132360998
2.4279788232326928e-17	0.00003866304978591485	0.0000353749597724584
1.2758236288883786e-17	0.00003708244806351313	0.00003393108402005647
6.709735183746411e-18	0.00003559673285308205	0.00003257384080336051
3.531623065266397e-18	0.00003419846010466426	0.00003129643541443984
1.860302791515083e-18	0.000032880901648986935	0.000030092726482589936
9.806638462200804e-19	0.00003163796415733728	0.000028957152011636084
5.173346550762117e-19	0.00003046411859052129	0.0000278846650049934
2.731028250022012e-19	0.000029354338634561382	0.000026870677285021668
1.442689918154747e-19	0.000028304046829939363	0.000025911010328369527
7.626083318599661e-20	0.00002730906732081938	0.000025001852155219235
4.033684722905746e-20	0.000026365584302531932	0.000024139719400475996
2.1348375482397445e-20	0.000025470105403021396	0.000023321423900473824
1.1305279208919313e-20	0.000024619429335413852	0.00002254404317182792
5.9902214083765495e-21	0.000023810617263137943	0.000021804894278950093
3.175715144927038e-21	0.00002304096739830208	0.000021101510652006134
1.6844946592272021e-21	0.000022307992422728308	0.00002043162148082339
8.93963698861683e-22	0.00002160939937878732	0.00001979313336165538
4.746629482106384e-22	0.00002094307172603784	0.00001918411392247411
2.521502254087014e-22	0.0000203070533011304	0.000018602777182832758
1.3400951843842155e-22	0.00001969953395370391	0.000018047470444386953
7.125381974543972e-23	0.000019118836661085287	0.000017516662530719285
3.7902783152576214e-23	0.000018563405950323512	0.000017008933220216212
2.0170607343943914e-23	0.000018031797478138292	0.000016522963735657506
1.0738570903742838e-23	0.000017522668638302985	0.000016057528171451615
