error as a function of alpha_bar(-5.5,-2.5,0.025), sigma(-4,-0.5,0.035), eta = 10^-5
-0.27038889226178153	-0.2703892285594431	-0.27038954330191944	-0.2703898381360824	-0.27039011454482215	-0.27039037386813586	-0.27039061732101194	-0.2703908460086443	-0.2703910609394164	-0.27039126303601885	-0.27039145314499713	-0.27039163204498456	-0.27039180045381994	-0.2703919590347214	-0.2703921084016686	-0.2703922491241014	-0.2703923817310417	-0.27039250671472326	-0.27039262453379537	-0.2703927356161645	-0.2703928403615227	-0.27039293914360485	-0.2703930323122101	-0.27039312019502176	-0.2703932030992473	-0.27039328131310025	-0.270393355107151	-0.27039342473555283	-0.27039349043715993	-0.2703935524365564	-0.2703936109449947	-0.27039366616126415	-0.27039371827248737	-0.270393767454861	-0.2703938138743355	-0.2703938576872511	-0.27039389904092775	-0.27039393807420997	-0.2703939749179778	-0.2703940096956258	-0.27039404252350385	-0.2703940735113352	-0.270394102762605	-0.2703941303749248	-0.27039415644037396	-0.27039418104582125	-0.2703942042732237	-0.2703942261999112	-0.27039424689885033	-0.27039426643889586	-0.2703942848850243	-0.27039430229855443	-0.27039431873735686	-0.27039433425604814	-0.27039434890617686	-0.2703943627363957	-0.27039437579262654	-0.27039438811821404	-0.27039439975407026	-0.2703944107388138	-0.2703944211088975	-0.27039443089873016	-0.2703944401407929	-0.2703944488657461	-0.27039445710253246	-0.2703944648784735	-0.27039447221936047	-0.27039447914953996	-0.2703944856919955	-0.27039449186842385	-0.27039449769930574	-0.27039450320397684	-0.27039450840069096	-0.2703945133066776	-0.2703945179382035	-0.2703945223106257	-0.27039452643844025	-0.2703945303353327	-0.27039453401422353	-0.27039453748730763	-0.27039454076610026	-0.27039454386147177	-0.2703945467836823	-0.2703945495424194	-0.2703945521468308	-0.2703945546055468	-0.27039455692672043	-0.27039455911804494	-0.27039456118678534	-0.27039456313980015	-0.2703945649835612	-0.2703945667241819	-0.27039456836743087	-0.270394569918756	-0.27039457138330003	-0.2703945727659173	-0.2703945740711909	-0.270394575303449	-0.27039457646677273	-0.2703945775650202	-0.2703945786018328	-0.2703945795806462	-0.27039458050470405	-0.2703945813770724	-0.27039458220063817	-0.2703945829781345	-0.2703945837121386	-0.27039458440508485	-0.2703945850592638	-0.2703945856768528	-0.2703945862598898	-0.2703945868103159	-0.2703945873299498	-0.27039458782051445	-0.27039458828363944	-0.2703945887208586	-0.2703945891336146	-0.2703945895232832	-0.27039458989115794	-0.27039459023845186	-0.2703945905663193
-0.27038838169437296	-0.2703887513012859	-0.27038909672353245	-0.2703894198804874	-0.27038972249136073	-0.27039000610190417	-0.2703902721069599	-0.27039052176955497	-0.2703907562371276	-0.2703909765553536	-0.2703911836799737	-0.2703913784869348	-0.27039156178112356	-0.2703917343039044	-0.270391896739658	-0.27039204972145886	-0.2703921938360389	-0.27039232962812504	-0.2703924576042595	-0.2703925782361652	-0.27039269196372645	-0.27039279919763565	-0.2703929003217551	-0.2703929956952296	-0.27039308565438264	-0.27039317051442524	-0.2703932505709994	-0.2703933261015801	-0.27039339736674617	-0.2703934646113441	-0.27039352806554856	-0.27039358794583623	-0.2703936444558825	-0.270393697787385	-0.27039374812082523	-0.2703937956261737	-0.2703938404635424	-0.2703938827837908	-0.2703939227290898	-0.2703939604334475	-0.27039399602319675	-0.27039402961745407	-0.27039406132854477	-0.27039409126240493	-0.27039411951895237	-0.270394146192441	-0.270394171371786	-0.2703941951408735	-0.2703942175788523	-0.2703942387604037	-0.2703942587559974	-0.27039427763213425	-0.2703942954515706	-0.27039431227353244	-0.27039432815391434	-0.27039434314547156	-0.27039435729799455	-0.2703943706584783	-0.2703943832712801	-0.2703943951782691	-0.27039440641896534	-0.2703944170306717	-0.27039442704860184	-0.2703944365059936	-0.2703944454342235	-0.27039445386290933	-0.27039446182001	-0.27039446933191785	-0.270394476423548	-0.270394483118419	-0.2703944894387336	-0.27039449540545124	-0.27039450103835766	-0.2703945063561308	-0.2703945113764031	-0.2703945161158209	-0.27039452059009805	-0.27039452481406917	-0.27039452880173837	-0.27039453256632684	-0.27039453612031417	-0.2703945394754842	-0.2703945426429591	-0.2703945456332398	-0.2703945484562397	-0.2703945511213163	-0.2703945536373069	-0.27039455601254886	-0.27039455825491826	-0.27039456037184734	-0.27039456237035403	-0.2703945642570629	-0.27039456603822903	-0.27039456771975545	-0.2703945693072163	-0.2703945708058754	-0.2703945722206982	-0.2703945735563756	-0.27039457481733664	-0.27039457600775707	-0.2703945771315875	-0.27039457819255147	-0.27039457919416343	-0.2703945801397473	-0.270394581032434	-0.27039458187518606	-0.2703945826707929	-0.270394583421894	-0.27039458413097767	-0.2703945848003964	-0.27039458543237044	-0.27039458602899075	-0.2703945865922367	-0.27039458712397224	-0.27039458762596763	-0.2703945880998764	-0.2703945885472778	-0.2703945889696519	-0.27039458936840177	-0.27039458974483815	-0.27039459010022554
-0.27038781946613033	-0.27038822660472106	-0.27038860647368085	-0.27038896132725926	-0.2703892931734696	-0.27038960380812244	-0.27038989484343184	-0.27039016773213315	-0.2703904237878837	-0.27039066420257335	-0.27039089006105943	-0.2703911023537519	-0.2703913019873937	-0.2703914897943285	-0.270391666540493	-0.2703918329323353	-0.27039198962281885	-0.2703921372166597	-0.27039227627490064	-0.27039240731893094	-0.2703925308340228	-0.2703926472724605	-0.27039275705631505	-0.27039286057991374	-0.2703929582120502	-0.27039305029796085	-0.2703931371611077	-0.2703932191047853	-0.27039329641357507	-0.2703933693546695	-0.27039343817907524	-0.27039350312271376	-0.2703935644074296	-0.270393622241916	-0.27039367682256676	-0.27039372833426184	-0.27039377695109595	-0.2703938228370485	-0.27039386614661004	-0.2703939070253622	-0.2703939456105174	-0.2703939820314219	-0.27039401641002564	-0.2703940488613215	-0.2703940794937548	-0.2703941084096079	-0.2703941357053585	-0.27039416147201917	-0.27039418579545293	-0.2703942087566692	-0.27039423043210487	-0.2703942508938845	-0.27039427021006907	-0.27039428844488533	-0.270394305658947	-0.2703943219094587	-0.27039433725040884	-0.27039435173275317	-0.27039436540458534	-0.2703943783112998	-0.27039439049574315	-0.2703944019983588	-0.27039441285732113	-0.27039442310866524	-0.2703944327864053	-0.27039444192264933	-0.27039445054770717	-0.27039445869018885	-0.2703944663771037	-0.270394473633946	-0.27039448048478404	-0.2703944869523384	-0.27039449305805646	-0.2703944988221853	-0.2703945042638382	-0.2703945094010593	-0.27039451425088273	-0.2703945188293878	-0.27039452315175544	-0.27039452723231633	-0.2703945310845985	-0.27039453472137404	-0.2703945381547001	-0.2703945413959588	-0.27039454445589556	-0.27039454734465457	-0.27039455007181196	-0.27039455264640877	-0.2703945550769798	-0.2703945573715817	-0.2703945595378228	-0.27039456158288183	-0.2703945635135391	-0.2703945653361944	-0.27039456705688986	-0.2703945686813293	-0.2703945702148948	-0.2703945716626747	-0.27039457302946546	-0.2703945743197968	-0.2703945755379489	-0.27039457668795563	-0.2703945777736328	-0.2703945787985767	-0.27039457976618503	-0.27039458067966493	-0.27039458154204654	-0.27039458235618713	-0.27039458312478326	-0.270394583850384	-0.27039458453539866	-0.27039458518208886	-0.27039458579260867	-0.2703945863689716	-0.2703945869130956	-0.27039458742678407	-0.2703945879117341	-0.270394588369554	-0.2703945888017691	-0.27039458920980164	-0.2703945895950137
-0.27038719875613426	-0.27038764841460267	-0.2703880671549639	-0.27038845764619795	-0.2703888222520123	-0.2703891630744896	-0.2703894819906082	-0.27038978068289427	-0.2703900606652343	-0.2703903233046788	-0.2703905698399225	-0.270390801397014	-0.27039101900275453	-0.2703912235961632	-0.27039141603831746	-0.2703915971208303	-0.2703917675731775	-0.2703919280690474	-0.27039207923187125	-0.2703922216396502	-0.27039235582918486	-0.2703924822997971	-0.2703926015166152	-0.2703927139134827	-0.2703928198955461	-0.27039291984156255	-0.2703930141059669	-0.2703931030207292	-0.2703931868970283	-0.27039326602676506	-0.27039334068393633	-0.2703934111258858	-0.2703934775944435	-0.2703935403169688	-0.27039359950730923	-0.2703936553666808	-0.2703937080844787	-0.2703937578390281	-0.27039380479827624	-0.2703938491204382	-0.27039389095459204	-0.2703939304412346	-0.27039396771280133	-0.2703940028941464	-0.2703940361029945	-0.27039406745036215	-0.2703940970409527	-0.2703941249735238	-0.2703941513412357	-0.27039417623197337	-0.27039419972865464	-0.2703942219095117	-0.27039424284836405	-0.27039426261486993	-0.27039428127476206	-0.2703942988900747	-0.27039431551935206	-0.27039433121784645	-0.27039434603770507	-0.2703943600281474	-0.27039437323562765	-0.2703943857039949	-0.27039439747463645	-0.270394408586619	-0.27039441907681794	-0.27039442898004257	-0.27039443832914956	-0.2703944471551555	-0.27039445548733915	-0.2703944633533382	-0.2703944707792432	-0.2703944777896834	-0.27039448440790775	-0.2703944906558647	-0.2703944965542738	-0.27039450212269306	-0.270394507379588	-0.27039451234238876	-0.27039451702754985	-0.2703945214506063	-0.2703945256262227	-0.2703945295682421	-0.2703945332897344	-0.27039453680303777	-0.270394540119799	-0.2703945432510144	-0.27039454620706443	-0.270394548997748	-0.2703945516323172	-0.27039455411950597	-0.2703945564675584	-0.2703945586842578	-0.2703945607769539	-0.27039456275258394	-0.27039456461769573	-0.27039456637847065	-0.2703945680407489	-0.2703945696100385	-0.2703945710915424	-0.2703945724901695	-0.2703945738105579	-0.27039457505708336	-0.2703945762338787	-0.2703945773448451	-0.2703945783936619	-0.2703945793838106	-0.27039458031856856	-0.2703945812010383	-0.2703945820341416	-0.2703945828206397	-0.2703945835631428	-0.270394584264111	-0.2703945849258687	-0.27039458555060664	-0.2703945861403977	-0.27039458669719424	-0.2703945872228485	-0.2703945877190921	-0.2703945881875795	-0.2703945886298587	-0.2703945890473984
-0.27038651144848613	-0.2703870095688303	-0.2703874724199862	-0.27038790318857253	-0.27038830467978914	-0.27038867937376615	-0.2703890294724861	-0.27038935693898797	-0.27038966353023025	-0.2703899508247315	-0.2703902202458864	-0.2703904730817034	-0.2703907105015608	-0.27039093357048366	-0.27039114326133706	-0.2703913404652874	-0.2703915260007941	-0.27039170062137474	-0.270391865022326	-0.2703920198465666	-0.2703921656897297	-0.27039230310462387	-0.27039243260514473	-0.2703925546697295	-0.2703926697444083	-0.2703927782455142	-0.2703928805620995	-0.27039297705809395	-0.27039306807424357	-0.2703931539298526	-0.2703932349243614	-0.27039331133877237	-0.27039338343694724	-0.2703934514667907	-0.27039351566133124	-0.2703935762397112	-0.270393633408099	-0.2703936873605236	-0.27039373827965274	-0.2703937863375045	-0.2703938316961128	-0.27039387450814173	-0.2703939149174566	-0.2703939530596572	-0.27039398906257434	-0.2703940230467329	-0.2703940551257833	-0.2703940854069086	-0.27039411399120256	-0.27039414097402376	-0.2703941664453295	-0.2703941904899891	-0.2703942131880762	-0.27039423461514406	-0.27039425484248597	-0.2703942739373769	-0.2703942919633055	-0.2703943089801868	-0.2703943250445665	-0.27039434020981307	-0.2703943545262961	-0.27039436804155687	-0.2703943808004683	-0.27039439284538513	-0.2703944042162863	-0.27039441495090877	-0.2703944250848734	-0.2703944346518048	-0.2703944436834428	-0.2703944522097487	-0.27039446025900626	-0.27039446785791377	-0.27039447503167424	-0.27039448180408	-0.27039448819759054	-0.2703944942334081	-0.27039449993154774	-0.2703945053109043	-0.27039451038931456	-0.2703945151836171	-0.2703945197097082	-0.2703945239825939	-0.2703945280164417	-0.27039453182462403	-0.2703945354197675	-0.2703945388137909	-0.2703945420179447	-0.27039454504285343	-0.27039454789854384	-0.2703945505944821	-0.2703945531396068	-0.27039455554235353	-0.27039455781068916	-0.27039455995213196	-0.2703945619737806	-0.27039456388233796	-0.27039456568412945	-0.27039456738512635	-0.2703945689909714	-0.270394570506984	-0.27039457193818883	-0.27039457328933525	-0.2703945745648948	-0.27039457576910236	-0.2703945769059467	-0.27039457797919375	-0.2703945789924054	-0.27039457994893745	-0.27039458085196333	-0.27039458170447134	-0.2703945825092931	-0.27039458326909077	-0.27039458398638766	-0.27039458466355837	-0.2703945853028488	-0.27039458590637755	-0.27039458647614445	-0.27039458701403823	-0.270394587521847	-0.27039458800124194	-0.2703945884538263
-0.2703857478034011	-0.2703863015249207	-0.2703868147432686	-0.27038729129621625	-0.2703877345412331	-0.27038814742873174	-0.27038853256275297	-0.2703888922514365	-0.2703892285491273	-0.2703895432916298	-0.2703898381258162	-0.27039011453457645	-0.27039037385790865	-0.27039061731080105	-0.27039084599844765	-0.2703910609292328	-0.27039126302584643	-0.2703914531348351	-0.2703916320348318	-0.27039180044367506	-0.2703919590245838	-0.27039210839153766	-0.27039224911397586	-0.27039238172092156	-0.27039250670460757	-0.2703926245236838	-0.27039273560605614	-0.27039284035141753	-0.2703929391335027	-0.2703930323021105	-0.2703931201849249	-0.2703932030891519	-0.2703932813030067	-0.2703933550970591	-0.27039342472546224	-0.2703934904270707	-0.2703935524264679	-0.27039361093490755	-0.27039366615117777	-0.27039371826240227	-0.27039376744477617	-0.27039381386425104	-0.27039385767716734	-0.27039389903084454	-0.2703939380641269	-0.2703939749078954	-0.27039400968554406	-0.2703940425134221	-0.2703940735012536	-0.27039410275252357	-0.2703941303648436	-0.270394156430293	-0.27039418103574064	-0.2703942042631431	-0.2703942261898308	-0.27039424688877	-0.2703942664288158	-0.27039428487494416	-0.27039430228847455	-0.2703943187272768	-0.27039433424596826	-0.27039434889609715	-0.270394362726316	-0.270394375782547	-0.2703943881081343	-0.27039439974399065	-0.2703944107287344	-0.27039442109881795	-0.27039443088865045	-0.2703944401307133	-0.2703944488556664	-0.270394457092453	-0.2703944648683941	-0.2703944722092809	-0.2703944791394605	-0.27039448568191604	-0.2703944918583444	-0.2703944976892263	-0.2703945031938974	-0.2703945083906115	-0.27039451329659814	-0.27039451792812425	-0.2703945223005463	-0.270394526428361	-0.27039453032525324	-0.270394534004144	-0.2703945374772281	-0.2703945407560208	-0.27039454385139233	-0.27039454677360286	-0.27039454953234	-0.27039455213675134	-0.27039455459546735	-0.2703945569166411	-0.2703945591079656	-0.2703945611767059	-0.27039456312972043	-0.27039456497348174	-0.27039456671410245	-0.27039456835735143	-0.2703945699086767	-0.2703945713732207	-0.27039457275583784	-0.27039457406111145	-0.2703945752933696	-0.2703945764566933	-0.27039457755494073	-0.27039457859175337	-0.27039457957056734	-0.27039458049462445	-0.27039458136699296	-0.2703945821905587	-0.2703945829680551	-0.27039458370205915	-0.2703945843950055	-0.2703945850491845	-0.27039458566677355	-0.2703945862498104	-0.2703945868002365	-0.27039458731987054	-0.270394587810435
-0.2703848960286639	-0.2703855140055246	-0.270386085126973	-0.27038661405638226	-0.27038710484750245	-0.2703875610403418	-0.2703879857402078	-0.27038838168310797	-0.2703887512900589	-0.2703890967123386	-0.27038941986932324	-0.270389722480223	-0.2703900060907899	-0.27039027209586636	-0.2703905217584801	-0.2703907562260692	-0.27039097654431	-0.2703911836689431	-0.27039137847591577	-0.27039156177011475	-0.27039173429290503	-0.27039189672866654	-0.27039204971047504	-0.27039219382506136	-0.2703923296171535	-0.2703924575932929	-0.2703925782252035	-0.2703926919527689	-0.27039279918668124	-0.27039290031080393	-0.2703929956842813	-0.27039308564343684	-0.2703931705034817	-0.2703932505600581	-0.2703933260906404	-0.27039339735580803	-0.2703934646004075	-0.2703935280546129	-0.27039358793490187	-0.2703936444449492	-0.27039369777645267	-0.27039374810989375	-0.2703937956152431	-0.2703938404526121	-0.27039388277286097	-0.27039392271816065	-0.2703939604225188	-0.2703939960122684	-0.270394029606526	-0.27039406131761723	-0.27039409125147756	-0.2703941195080253	-0.2703941461815142	-0.2703941713608591	-0.270394195129947	-0.2703942175679259	-0.2703942387494772	-0.27039425874507117	-0.2703942776212084	-0.2703942954406446	-0.2703943122626067	-0.27039432814298875	-0.2703943431345457	-0.2703943572870688	-0.2703943706475527	-0.27039438326035453	-0.27039439516734376	-0.2703944064080395	-0.2703944170197462	-0.2703944270376762	-0.2703944364950681	-0.2703944454232978	-0.27039445385198385	-0.27039446180908466	-0.27039446932099237	-0.27039447641262254	-0.2703944831074938	-0.27039448942780847	-0.27039449539452576	-0.2703945010274325	-0.2703945063452052	-0.27039451136547776	-0.2703945161048954	-0.27039452057917257	-0.27039452480314397	-0.2703945287908129	-0.27039453255540125	-0.27039453610938885	-0.270394539464559	-0.2703945426320338	-0.2703945456223143	-0.27039454844531424	-0.27039455111039107	-0.27039455362638143	-0.2703945560016235	-0.27039455824399294	-0.27039456036092213	-0.2703945623594288	-0.2703945642461374	-0.27039456602730344	-0.27039456770882997	-0.2703945692962908	-0.2703945707949502	-0.2703945722097727	-0.2703945735454504	-0.27039457480641116	-0.2703945759968317	-0.270394577120662	-0.27039457818162627	-0.27039457918323806	-0.2703945801288221	-0.27039458102150854	-0.27039458186426085	-0.27039458265986743	-0.2703945834109685	-0.2703945841200522	-0.2703945847894712	-0.27039458542144523	-0.27039458601806526	-0.2703945865813115	-0.27039458711304704
-0.27038394171709496	-0.2703846345356153	-0.2703852727186369	-0.27038586198485665	-0.2703864072728623	-0.2703869128676788	-0.270387382504463	-0.27038781945385465	-0.27038822659249323	-0.27038860646149576	-0.270388961315112	-0.27038929316135607	-0.27038960379603905	-0.2703898948313748	-0.27039016772010005	-0.2703904237758716	-0.27039066419057955	-0.2703908900490826	-0.27039110234179	-0.27039130197544486	-0.2703914897823916	-0.27039166652856644	-0.2703918329204182	-0.27039198961091016	-0.2703921372047582	-0.27039227626300594	-0.27039240730704184	-0.27039253082213854	-0.27039264726058115	-0.27039275704443966	-0.2703928605680424	-0.270392958200182	-0.27039305028609567	-0.27039313714924496	-0.27039321909292463	-0.27039329640171655	-0.2703933693428127	-0.2703934381672202	-0.2703935031108601	-0.2703935643955772	-0.2703936222300649	-0.27039367681071635	-0.27039372832241265	-0.2703937769392473	-0.2703938228252004	-0.270393866134763	-0.27039390701351546	-0.2703939455986711	-0.2703939820195763	-0.27039401639818034	-0.27039404884947665	-0.27039407948191013	-0.27039410839776334	-0.2703941356935142	-0.27039416146017536	-0.27039418578360913	-0.27039420874482567	-0.27039423042026134	-0.2703942508820413	-0.2703942701982257	-0.2703942884330422	-0.2703943056471042	-0.2703943218976159	-0.27039433723856615	-0.2703943517209102	-0.2703943653927428	-0.2703943782994573	-0.27039439048390046	-0.270394401986516	-0.2703944128454786	-0.2703944230968226	-0.27039443277456277	-0.27039444191080725	-0.27039445053586453	-0.2703944586783465	-0.2703944663652613	-0.2703944736221036	-0.27039448047294184	-0.270394486940496	-0.27039449304621427	-0.27039449881034294	-0.2703945042519958	-0.27039450938921694	-0.2703945142390404	-0.27039451881754545	-0.2703945231399131	-0.2703945272204739	-0.27039453107275613	-0.27039453470953195	-0.2703945381428577	-0.270394541384117	-0.2703945444440532	-0.2703945473328125	-0.2703945500599697	-0.2703945526345667	-0.2703945550651377	-0.2703945573597396	-0.27039455952598046	-0.27039456157103975	-0.2703945635016967	-0.2703945653243523	-0.27039456704504744	-0.27039456866948686	-0.2703945702030541	-0.27039457165083236	-0.27039457301762304	-0.2703945743079547	-0.27039457552610646	-0.2703945766761133	-0.2703945777617907	-0.27039457878673434	-0.27039457975434295	-0.27039458066782257	-0.2703945815302041	-0.2703945823443447	-0.2703945831129409	-0.27039458383854165	-0.2703945845235563	-0.2703945851702468	-0.2703945857807663	-0.27039458635712943
-0.2703828671026728	-0.2703836478336239	-0.27038436431100843	-0.27038502361349137	-0.2703856318132521	-0.2703861941443059	-0.27038671513949564	-0.2703871987427438	-0.2703876484012739	-0.27038806714168967	-0.2703884576329723	-0.27038882223882943	-0.2703891630613453	-0.2703894819774979	-0.2703897806698144	-0.27039006065218135	-0.2703903232916496	-0.2703905698269148	-0.27039080138402477	-0.27039101898978274	-0.2703912235832064	-0.2703914160253737	-0.27039159710789873	-0.2703917675602562	-0.27039192805613566	-0.27039207921896813	-0.2703922216267542	-0.2703923558162953	-0.27039248228691365	-0.27039260150373695	-0.27039271390060926	-0.2703928198826767	-0.2703929198286966	-0.2703930140931045	-0.27039310300786973	-0.27039318688417113	-0.27039326601391017	-0.27039334067108367	-0.27039341111303516	-0.2703934775815945	-0.27039354030412094	-0.2703935994944627	-0.2703936553538354	-0.27039370807163476	-0.27039375782618486	-0.27039380478543373	-0.27039384910759656	-0.27039389094175087	-0.27039393042839416	-0.2703939676999612	-0.2703940028813065	-0.27039403609015505	-0.2703940674375232	-0.27039409702811396	-0.2703941249606855	-0.27039415132839745	-0.27039417621913586	-0.27039419971581724	-0.2703942218966744	-0.27039424283552693	-0.2703942626020328	-0.27039428126192494	-0.27039429887723787	-0.27039431550651494	-0.2703943312050095	-0.2703943460248683	-0.2703943600153107	-0.27039437322279114	-0.27039438569115837	-0.27039439746179994	-0.2703944085737825	-0.27039441906398154	-0.27039442896720634	-0.2703944383163133	-0.2703944471423191	-0.27039445547450275	-0.27039446334050216	-0.27039447076640716	-0.27039447777684705	-0.2703944843950715	-0.27039449064302856	-0.27039449654143766	-0.2703945021098568	-0.2703945073667519	-0.2703945123295524	-0.2703945170147136	-0.2703945214377699	-0.2703945256133866	-0.27039452955540605	-0.27039453327689816	-0.27039453679020153	-0.27039454010696296	-0.2703945432381783	-0.2703945461942282	-0.2703945489849119	-0.2703945516194813	-0.27039455410666946	-0.27039455645472227	-0.2703945586714216	-0.2703945607641178	-0.2703945627397477	-0.2703945646048596	-0.2703945663656345	-0.2703945680279127	-0.27039456959720237	-0.27039457107870635	-0.2703945724773333	-0.27039457379772186	-0.270394575044247	-0.2703945762210423	-0.27039457733200906	-0.2703945783808258	-0.2703945793709744	-0.2703945803057323	-0.270394581188202	-0.27039458202130534	-0.27039458280780365	-0.2703945835503067	-0.27039458425127466	-0.27039458491303264	-0.2703945855377704
-0.27038165006797993	-0.2703825350045164	-0.270383343682806	-0.27038408494936456	-0.27038476634097125	-0.2703853943101866	-0.27038597440829776	-0.2703865114338641	-0.2703870095542871	-0.2703874724055131	-0.2703879031741616	-0.2703883046654332	-0.27038867935945937	-0.2703890294582228	-0.27038935692476324	-0.2703896635160398	-0.27038995081057177	-0.2703902202317536	-0.2703904730675949	-0.27039071048747415	-0.27039093355641575	-0.2703911432472863	-0.2703913404512519	-0.2703915259867717	-0.27039170060736456	-0.27039186500832674	-0.27039201983257677	-0.2703921656757484	-0.27039230309064993	-0.27039243259117746	-0.2703925546557685	-0.2703926697304522	-0.27039277823156294	-0.2703928805481523	-0.27039297704415066	-0.2703930680603036	-0.27039315391591573	-0.2703932349104268	-0.27039331132484035	-0.2703933834230172	-0.2703934514528626	-0.27039351564740455	-0.27039357622578625	-0.2703936333941751	-0.27039368734660085	-0.2703937382657311	-0.2703937863235839	-0.2703938316821931	-0.2703938744942227	-0.2703939149035381	-0.2703939530457392	-0.2703939890486568	-0.2703940230328157	-0.27039405511186676	-0.2703940853929924	-0.27039411397728663	-0.27039414096010783	-0.2703941664314142	-0.270394190476074	-0.27039421317416146	-0.2703942346012294	-0.2703942548285712	-0.2703942739234627	-0.2703942919493912	-0.2703943089662726	-0.27039432503065247	-0.2703943401958993	-0.2703943545123821	-0.2703943680276428	-0.27039438078655453	-0.2703943928314714	-0.27039440420237254	-0.270394414936995	-0.2703944250709599	-0.27039443463789115	-0.270394443669529	-0.27039445219583524	-0.2703944602450925	-0.270394467844	-0.2703944750177605	-0.2703944817901664	-0.27039448818367723	-0.2703944942194948	-0.2703944999176343	-0.2703945052969907	-0.2703945103754011	-0.2703945151697035	-0.2703945196957947	-0.2703945239686803	-0.27039452800252795	-0.2703945318107106	-0.270394535405854	-0.2703945387998774	-0.2703945420040314	-0.2703945450289401	-0.27039454788463047	-0.27039455058056866	-0.27039455312569344	-0.27039455552844033	-0.27039455779677557	-0.2703945599382185	-0.27039456195986744	-0.2703945638684242	-0.27039456567021597	-0.2703945673712129	-0.27039456897705794	-0.27039457049307025	-0.27039457192427535	-0.27039457327542166	-0.2703945745509816	-0.27039457575518905	-0.2703945768920334	-0.27039457796528055	-0.27039457897849206	-0.270394579935024	-0.27039458083804957	-0.27039458169055786	-0.2703945824953795	-0.27039458325517746	-0.270394583972474	-0.27039458464964494
