error as a function of alpha_bar, sigma, eta = 10^-5
-0.2517181693538564	-0.25172136251587884	-0.25172494530799283	-0.251728965273704	-0.25173347575808347	-0.2517385366157695	-0.25174421500537975	-0.2517505862808917	-0.25175773499183324	-0.25176575600555884	-0.25177475576654074	-0.25178485370939535	-0.25179618384442964	-0.2518088965367926	-0.2518231605028783	-0.2518391650505433	-0.2518571225929344	-0.2518772714693911	-0.2518998791109727	-0.25192524559277285	-0.2519537076203524	-0.25198564300344645	-0.2520214756766087	-0.25206168133381934	-0.2521067937523125	-0.25215741189017293	-0.252214207852656	-0.25227793583394936	-0.2523494421542703	-0.25242967652705667	-0.25251970470776597	-0.25262072269460156	-0.2527340726727798	-0.25286126091786576	-0.25300397790075974	-0.2531641208674276	-0.25334381920094107	-0.25354546291240215	-0.253771734651433	-0.254025645676936	-0.25431057628550674	-0.25463032125929674	-0.2549891409683319	-0.2553918188456797	-0.25584372604896655	-0.2563508942304313	-0.25692009746211886	-0.2575589445055957	-0.25827598277974245	-0.25908081556947504	-0.2599842342370745	-0.2609983674515502	-0.26213684974658535	-0.2634150120620838	-0.2648500973278146	-0.2664615046219244	-0.26827106599436473	-0.27030336067354566	-0.27258607183997785	-0.2751503898870148	-0.27803145628213893	-0.2812688126626058	-0.28490684301125835	-0.288995468443464	-0.2935912537212884	-0.29875839769980866	-0.30456955492758153	-0.311106976037167	-0.31846388813436044	-0.3267460506217034	-0.3360737666143371	-0.34658426643566626	-0.35843431329595793	-0.37180324602118275	-0.3868967230788585	-0.40395134320556836	-0.4232403267312998	-0.44508039517658815	-0.4698401785453645	-0.4979507799291055	-0.5299190904785261
-0.25171670545505026	-0.25171971999205645	-0.2517231023629856	-0.25172689745164356	-0.25173115561882936	-0.2517359333707165	-0.25174129410881757	-0.2517473089714823	-0.251754057778117	-0.2517616300886577	-0.2517701263923832	-0.2517796594418553	-0.2517903557497219	-0.2518023572682731	-0.2518158232740902	-0.25183093248283434	-0.2518478854223311	-0.25186690709549925	-0.25188824996859605	-0.2519121973245545	-0.25193906702608737	-0.25196921573872016	-0.25200304367006165	-0.252040999888552	-0.2520835882927105	-0.25213137431064647	-0.2521849924194327	-0.2522451545850074	-0.252312659735707	-0.25238840439654947	-0.2524733946271385	-0.25256875942383794	-0.2526757657668558	-0.2527958355154456	-0.25293056437988	-0.2530817432275553	-0.2532513820130365	-0.2534417366585084	-0.2536553392525687	-0.25389503198227276	-0.2541640052665757	-0.25446584061972594	-0.254804558841826	-0.25518467421189245	-0.2556112554477807	-0.2560899942989839	-0.2566272827545758	-0.25723029998179986	-0.25790711026387486	-0.25866677338179184	-0.2595194690883648	-0.26047663755829764	-0.2615511379716111	-0.2627574277064452	-0.26411176498987887	-0.26563243829269373	-0.2673400262685212	-0.2692576926368564	-0.27141152102209093	-0.2738308947487369	-0.27654892249234697	-0.27960289145035877	-0.283034703754139	-0.2868913932008004	-0.2912260571125403	-0.2960989749165371	-0.30157845822456	-0.307741792303058	-0.3146765392175222	-0.32248197208653906	-0.3312708403916229	-0.3411715985212584	-0.35233089748912916	-0.3649163663705813	-0.37911998429218846	-0.395162237546741	-0.41329725106205795	-0.4338190505224602	-0.4570691368055148	-0.4834458926945713	-0.513416449572282
-0.2517153234464399	-0.25171816935081043	-0.25172136251225885	-0.2517249453036905	-0.2517289652685907	-0.2517334757520065	-0.2517385366085468	-0.25174421499679545	-0.2517505862706897	-0.251757734979708	-0.25176575599114814	-0.2517747557494138	-0.2517848536890399	-0.25179618382023766	-0.25180889650804056	-0.2518231604687066	-0.2518391650099305	-0.25185712254466636	-0.25187727141202526	-0.25189987904279404	-0.2519252455117429	-0.2519537075240489	-0.2519856428889909	-0.25202147554057913	-0.2520616811721493	-0.25210679356016846	-0.2521574116618107	-0.2522142075812484	-0.2522779355113821	-0.25234944177089863	-0.2524296760714186	-0.2525197041662374	-0.25262072205098995	-0.2527340719078384	-0.25286126000871895	-0.25300397682021664	-0.25316411958316876	-0.25334381767455005	-0.25354546109821396	-0.2537717324951659	-0.25402564311406256	-0.25431057323931955	-0.2546303176386039	-0.25498913666471873	-0.2553918137302497	-0.25584371996846406	-0.2563508870026271	-0.25692008887031786	-0.2575589342920989	-0.25827597063806207	-0.2590808011350607	-0.2599842170762672	-0.26099834704841496	-0.2621368254872176	-0.2634149832158875	-0.2648500630251666	-0.266461463827511	-0.2682710174753724	-0.2703033029620936	-0.2725860031916594	-0.27515030825038433	-0.278031359330957	-0.281268697945334	-0.2849067079821887	-0.28899530998789835	-0.29359106774297955	-0.2987581792236776	-0.3045692981412663	-0.3111066741144329	-0.3184635331125418	-0.3267456331055321	-0.33607327531695896	-0.3465836878058992	-0.3584336311896862	-0.37180244122137657	-0.38689577261286123	-0.40395021943604414	-0.4232389962559569	-0.4450788175441623	-0.4698383046186583	-0.49794854977978287
-0.2517140187470522	-0.25171670545217484	-0.25171971998863907	-0.2517231023589239	-0.25172689744681626	-0.2517311556130921	-0.25173593336389793	-0.2517412941007137	-0.25174730896185094	-0.2517540577666701	-0.25176163007505303	-0.2517701263762143	-0.25177965942263864	-0.2517903557268832	-0.2518023572411294	-0.2518158232418301	-0.2518309324444936	-0.2518478853767636	-0.25186690704134246	-0.2518882499042317	-0.2519121972480577	-0.2519390669351718	-0.25196921563066793	-0.25200304354164277	-0.25204099973592714	-0.252083588111317	-0.2521313740950615	-0.2521849921632112	-0.2522451542804892	-0.25231265937378755	-0.2523884039664083	-0.2524733941159144	-0.25256875881624485	-0.25267576504472566	-0.25279583465718347	-0.25293056335981884	-0.2530817420151865	-0.25325138057209673	-0.2534417349458929	-0.2536553372170393	-0.2538950295629217	-0.2541640023909993	-0.2544658372018515	-0.25480455477932673	-0.2551846693831133	-0.2556112497080804	-0.25608998747638273	-0.2566272746445751	-0.25723029034121475	-0.25790709880349433	-0.2586667597576347	-0.259519452891266	-0.2604766183014986	-0.2615511150759683	-0.26275740048279345	-0.2641117326179918	-0.26563239979617354	-0.2673399804848247	-0.2692576381816272	-0.27141145624784846	-0.2738308177041979	-0.27654883091339183	-0.27960278285444784	-0.2830345755959839	-0.286891242650026	-0.29122588047221276	-0.2960987674929481	-0.3015782144849188	-0.3077415057624395	-0.31467620228627596	-0.32248157588755283	-0.3312703743399397	-0.3411710498755036	-0.3523302510181824	-0.364915603952497	-0.3791190843198719	-0.395161174108421	-0.41329599289988106	-0.43381755981679604	-0.4570673676965819	-0.48344378936345883
-0.2517127870321826	-0.2517153234437251	-0.2517181693475843	-0.2517213625084242	-0.25172494529913303	-0.25172896526317434	-0.2517334757455691	-0.25173853660089623	-0.25174421498770266	-0.25175058625988295	-0.2517577349668644	-0.2517657559758838	-0.2517747557312721	-0.2517848536674789	-0.2517961837946122	-0.251808896477585	-0.2518231604325109	-0.25183916496691217	-0.25185712249353953	-0.25187727135126164	-0.2518998789705769	-0.25192524542591394	-0.2519537074220418	-0.2519856427677564	-0.25202147539649317	-0.25206168100090437	-0.2521067933566458	-0.2521574114199252	-0.25221420729376903	-0.252277935169714	-0.25234944136482707	-0.2524296755888024	-0.25251970359264664	-0.25262072136927377	-0.25273407109761176	-0.25286125904575235	-0.25300397567571087	-0.2531641182228928	-0.2533438160578155	-0.2535454591766552	-0.25377173021129146	-0.2540256403995305	-0.2543105700128875	-0.2546303138036897	-0.25498913210650076	-0.25539180831221503	-0.255843713528303	-0.25635087934734596	-0.2569200797704242	-0.25755892347467746	-0.25827595777853046	-0.2590807858473525	-0.2599841989011324	-0.2609983254394822	-0.2621367997943726	-0.2634149526654547	-0.2648500266962602	-0.2664614206238038	-0.2682709660914229	-0.2703032418435643	-0.27258593049139823	-0.27515022179597665	-0.2780312566585149	-0.2812685764575099	-0.2849065649818274	-0.2889951421760521	-0.2935908707814628	-0.2987579478432619	-0.30456902618582987	-0.3111063543538852	-0.3184631571130126	-0.32674519091595366	-0.33607275498299244	-0.34658307497497354	-0.3584329087628794	-0.3718015888451147	-0.38689476595594463	-0.4039490292269507	-0.4232375871175372	-0.4450771466337374	-0.4698363198944015
-0.2517116242190564	-0.25171401874448923	-0.2517167054491289	-0.2517197199850191	-0.2517231023546216	-0.25172689744170285	-0.25173115560701487	-0.2517359333566754	-0.25174129409212975	-0.2517473089516488	-0.2517540577545452	-0.25176163006064245	-0.2517701263590875	-0.2517796594022836	-0.2517903557026913	-0.2518023572123778	-0.2518158232076593	-0.25183093240388194	-0.2518478853284969	-0.25186690698397823	-0.2518882498360545	-0.25191219716703034	-0.2519390668388715	-0.25196921551621626	-0.252003043405618	-0.25204099957426335	-0.2520835879191811	-0.2521313738667098	-0.252184991891817	-0.2522451539579388	-0.25231265899043825	-0.2523884035107986	-0.25247339357442244	-0.25256875817268	-0.25267576427984445	-0.25279583374811404	-0.25293056227937544	-0.253081740731056	-0.253251379045871	-0.2534417331319182	-0.2536553350610477	-0.25389502700040495	-0.2541639993452733	-0.25446583358175556	-0.2548045504764868	-0.2551846642686864	-0.25561124362887994	-0.2560899802502701	-0.2566272660549736	-0.257230280130581	-0.2579070866655429	-0.2586667453280822	-0.25951943573680236	-0.2604765979066483	-0.26155109082743017	-0.26275737165076574	-0.26411169833389636	-0.265632359026072	-0.2673399319976854	-0.2692575805115618	-0.27141138765036377	-0.2738307361130581	-0.27654873393079726	-0.2796026678505702	-0.28303443987394095	-0.2868910832115331	-0.2912256934019774	-0.2960985478199149	-0.3015779563491109	-0.3077412022953708	-0.3146758454492074	-0.32248115627813345	-0.33126988074719593	-0.34117046880462726	-0.35232956633732126	-0.36491479646797503	-0.37911813114680937	-0.3951600478028832	-0.41329466035597295	-0.4338159809790956	-0.4570654939944704
-0.2517105264532952	-0.25171278702976296	-0.2517153234408495	-0.25171816934416663	-0.2517213625043625	-0.2517249452943057	-0.25172896525743726	-0.25173347573875055	-0.25173853659279216	-0.25174421497807153	-0.2517505862484364	-0.2517577349532601	-0.2517657559597151	-0.25177475571205593	-0.25178485364464054	-0.25179618376746926	-0.25180889644532584	-0.2518231603941712	-0.25183916492134567	-0.2518571224393844	-0.25187727128689885	-0.2518998788940826	-0.2519252453350012	-0.2519537073139935	-0.2519856426393421	-0.2520214752438743	-0.2520616808195186	-0.2521067931410704	-0.25215741116371626	-0.25221420698926666	-0.2522779348078152	-0.2523494409347121	-0.2524296750776121	-0.25251970298509696	-0.25262072064719926	-0.25273407023942135	-0.2528612580257831	-0.25300397446346035	-0.2531641167821053	-0.25334381434539627	-0.2535454571413794	-0.2537717277922679	-0.25402563752437785	-0.2543105665955607	-0.2546303097418994	-0.25498912727864037	-0.25539180257370686	-0.25584370670724915	-0.2563508712393553	-0.2569200701324529	-0.25755891201769854	-0.2582759441588046	-0.2590807696560307	-0.25998417965187187	-0.260998302553685	-0.2621367725835915	-0.26341492031040725	-0.26484998822179034	-0.26646137486899785	-0.2682709116739554	-0.27030317711758284	-0.272585853500989	-0.27515013024066143	-0.2780311479286254	-0.2812684478011858	-0.28490641354142104	-0.28899496445748485	-0.2935906621903691	-0.29875770279891384	-0.30456873816805297	-0.3111060157048817	-0.31846275889986014	-0.326744722598963	-0.33607220390095105	-0.346582425926621	-0.358432143638135	-0.37180068608677386	-0.38689369979409155	-0.4039477686594661	-0.42323609467592105	-0.4450753769428672
-0.2517094900961392	-0.25171162421677234	-0.25171401874177457	-0.25171670544590247	-0.2517197199811845	-0.25172310235006434	-0.2517268974362866	-0.25173115560057774	-0.25173593334902467	-0.251741294083037	-0.25174730894084235	-0.25175405774170195	-0.2517616300453782	-0.2517701263409462	-0.2517796593807228	-0.25179035567706676	-0.2518023571819232	-0.2518158231714642	-0.2518309323608647	-0.25184788527737123	-0.2518669069232161	-0.25188824976383956	-0.25191219708120377	-0.25193906673686794	-0.25196921539498635	-0.2520030432615377	-0.2520409994030257	-0.25208358771566747	-0.2521313736248362	-0.25218499160435254	-0.25224515361628996	-0.25231265858439106	-0.25238840302821375	-0.2524733930008718	-0.2525687574910152	-0.25267576346968373	-0.2527958327852322	-0.2529305611349789	-0.2530817393709207	-0.2532513774293177	-0.25344173121059294	-0.2536553327774747	-0.25389502428626193	-0.25416399611934415	-0.25446582974749216	-0.25480454591911156	-0.25518465885174385	-0.25561123719013507	-0.2560899725968273	-0.25662725695746835	-0.25723026931626514	-0.2579070738100535	-0.2586667300456391	-0.2595194175685327	-0.26047657630667387	-0.2615510651462857	-0.2627573411156289	-0.2641116620250031	-0.26563231584857144	-0.2673398806480458	-0.2692575194375903	-0.27141131500488047	-0.2738306497081422	-0.2765486312271068	-0.27960254606224355	-0.2830342961434249	-0.28689091436266245	-0.2912254952882445	-0.29609831517657903	-0.3015776829696999	-0.30774088090519675	-0.3146754675339064	-0.3224807118790895	-0.3312693579904683	-0.34116985339751577	-0.35232884119408847	-0.3649139412599616	-0.37911712163594286	-0.39515885492267067	-0.41329324904346854	-0.43381430881124466
-0.25170851171238473	-0.25171052645113884	-0.2517127870272003	-0.25171532343780373	-0.25171816934054664	-0.2517213625000605	-0.2517249452891926	-0.25172896525136	-0.251733475731528	-0.25173853658420836	-0.2517442149678695	-0.25175058623631136	-0.2517577349388497	-0.25176575594258865	-0.2517747556917011	-0.25178485362044906	-0.2517961837387181	-0.25180889641115567	-0.2518231603535601	-0.2518391648730801	-0.25185712238202146	-0.2518772712187239	-0.25189987881305764	-0.25192524523870413	-0.2519537071995459	-0.25198564250332284	-0.2520214750822171	-0.25206168062739137	-0.25210679291272975	-0.2521574108923358	-0.25221420666673433	-0.25227793442448854	-0.25234944047913127	-0.2524296745361572	-0.2525197023415798	-0.2526207198823791	-0.25273406933043036	-0.25286125694544037	-0.2530039731794597	-0.253164115256047	-0.25334381253163696	-0.2535454549856652	-0.25377172523010927	-0.2540256344791141	-0.25431056297606247	-0.2546303054398329	-0.25498912216521474	-0.25539179649580374	-0.2558436994828188	-0.2563508626519382	-0.25692005992465666	-0.2575588998834374	-0.2582759297340547	-0.25908075250782375	-0.25998415926517937	-0.26099827831579275	-0.26213674376546836	-0.26341488604448954	-0.26484994747547397	-0.26646132641299863	-0.26827085404456513	-0.2703031085720793	-0.2725857719683373	-0.2751500332848099	-0.2780310327855144	-0.2812683115552191	-0.2849062531648672	-0.2889947762496127	-0.2935904412855599	-0.2987574432865694	-0.3045684331424633	-0.31110565705528365	-0.3184623371647944	-0.326744226615364	-0.33607162025902226	-0.3465817385263444	-0.3584313332985975	-0.371799729976114	-0.38689257061879545	-0.4039464335847365	-0.4232345140185865
-0.25170758805899796	-0.2517094900941034	-0.2517116242143529	-0.25171401873889915	-0.2517167054424851	-0.2517197199771229	-0.2517231023452371	-0.25172689743054943	-0.25173115559375925	-0.25173593334092087	-0.2517412940734059	-0.25174730892939573	-0.25175405772809756	-0.2517616300292099	-0.25177012632173007	-0.251779659357885	-0.2517903556499241	-0.25180235714966454	-0.2518158231331254	-0.2518309323152993	-0.2518478852232175	-0.25186690685885516	-0.2518882496873477	-0.25191219699029427	-0.25193906662882315	-0.25196921526657695	-0.2520030431089251	-0.2520409992216475	-0.2520835875001023	-0.25213137336863983	-0.25218499129986666	-0.2522451532544122	-0.25231265815430304	-0.25238840251705796	-0.25247339239336625	-0.25256875676899726	-0.252675762611566	-0.2527958317653562	-0.25293055992284846	-0.2530817379302878	-0.253251375717097	-0.25344172917557284	-0.2536553303587809	-0.25389502141153486	-0.2541639927025669	-0.2544658256864121	-0.25480454109217004	-0.255184653114425	-0.2556112303706226	-0.25608996449083576	-0.25662724732209213	-0.25723025786265813	-0.25790706019471216	-0.25866671386002443	-0.2595193983267065	-0.26047655343057025	-0.26155103794815493	-0.2627573087771049	-0.26411162357213647	-0.2656322701220321	-0.26733982626755853	-0.2692574547596116	-0.27141123807353806	-0.2738305582067106	-0.27654852246638023	-0.2796024170910602	-0.2830341439339398	-0.2868907355502601	-0.2912252854815978	-0.29609806879996303	-0.30157739344970647	-0.3077405405369627	-0.3146750672993464	-0.32248024123046765	-0.33126880435175304	-0.3411692016310469	-0.352328073203966	-0.3649130355155689	-0.37911605246618063	-0.39515759154277996	-0.41329175431805626
