error as a function of alpha_bar(-5.5,-2.5,0.025), lambda(-3.5,-1,0.035), w=0.01, eta=10^(-5)
-3.761410368564994	-3.759658623520889	-3.7581094119012812	-3.756731792800807	-3.7555004824867235	-3.754394692340022	-3.7533972279352135	-3.7524937860881424	-3.7516724025723374	-3.7509230156438833	-3.7502371190463766	-3.7496074846207876	-3.74902793938535	-3.7484931855312573	-3.7479986542908885	-3.747540386905599	-3.7471149371435084	-3.746719291193303	-3.7463508015674356	-3.746007132364942	-3.745686213777514	-3.7453862041464685	-3.7451054582115066	-3.7448425004517394	-3.7445960026300367	-3.744364764817325	-3.744147699305299	-3.7439438169244923	-3.743752215370384	-3.743572069210102	-3.743402621300187	-3.7432431753907878	-3.743093089730571	-3.7429517715191296	-3.7428186720758516	-3.742693282619321	-3.742575130566402	-3.7424637762751938	-3.7423588101682097	-3.742259850183171	-3.7421665395040793	-3.742078544537208	-3.7419955530965954	-3.741917272773986	-3.7418434294680796	-3.7417737660541377	-3.741708041176461	-3.7416460281488484	-3.741587513951917	-3.741532298313835	-3.741480192867641	-3.7414310203763277	-3.7413846140175955	-3.741340816723555	-3.741299480570124	-3.7412604662094577	-3.7412236423438032	-3.741188885236005	-3.741156078253301	-3.741125111441525	-3.741095881127902	-3.741068289550107	-3.741042244508094	-3.7410176590388167	-3.7409944511113835	-3.7409725433406367	-3.740951862718953	-3.740932340363714	-3.740913911280494	-3.740896514140227	-3.740880091069766	-3.740864587454991	-3.7408499517549183	-3.740836135327272	-3.740823092264114	-3.740810779236735	-3.740799155349947	-3.740788182004338	-3.7407778227666526	-3.740768043247941	-3.7407588109875363	-3.7407500953457156	-3.7407418673996355	-3.740734099848303	-3.740726766920273	-3.7407198442882814	-3.740713308987736	-3.740707139340607	-3.7407013148828265	-3.740695816296521	-3.7406906253455823	-3.740685724814988	-3.7406810984529426	-3.7406767309184823	-3.7406726077288526	-3.7406687152118354	-3.7406650404607933	-3.740661571291447	-3.740658296201026	-3.740655204331434	-3.740652285431277	-3.7406495298229467	-3.740646928371284	-3.7406444724516406	-3.740642153921172	-3.740639965094632	-3.7406378987149678	-3.7406359479322693	-3.7406341062793853	-3.740632367650562	-3.740630726283275	-3.7406291767356312	-3.7406277138715156	-3.740626332841227	-3.74062502906679	-3.740623798226268	-3.7406226362395936	-3.740621539254288	-3.740620503635746	-3.740619525949947	-3.74061860295566
-3.7642773180693943	-3.7621760359180714	-3.760333068945188	-3.7587069198619627	-3.7572639851553276	-3.7559768749054663	-3.754823123579517	-3.7537841932673257	-3.7528446981202004	-3.7519917965170753	-3.7512147118651025	-3.75050435251246	-3.7498530085681523	-3.7492541087530653	-3.7487020244614335	-3.7481919109577975	-3.7477195782849275	-3.747281385701471	-3.7468741550774376	-3.7464950995471304	-3.746141764509984	-3.7458119786624673	-3.7455038132157488	-3.745215547812109	-3.744945641946972	-3.744692710926908	-3.744455505579965	-3.744232895076111	-3.744023852335561	-3.7438274415944073	-3.7436428077743873	-3.7434691673656815	-3.7433058005804636	-3.743152044578144	-3.7430072875950304	-3.742870963840997	-3.7427425490462687	-3.742621556562581	-3.7425075339367364	-3.742400059888533	-3.7422987416365423	-3.7422032125222233	-3.742113129891648	-3.742028173201091	-3.7419480423161207	-3.7418724559797227	-3.741801150427998	-3.741733878135187	-3.74167040667299	-3.7416105176698866	-3.7415540058601935	-3.741500678211731	-3.7414503531244563	-3.741402859692368	-3.741358037021837	-3.741315733601596	-3.7412758067186553	-3.7412381219159254	-3.741202552488638	-3.7411689790149043	-3.741137288918423	-3.741107376059762	-3.741079140355427	-3.7410524874206645	-3.741027328235494	-3.7410035788313065	-3.740981159997998	-3.74095999700808	-3.740940019358119	-3.7409211605257924	-3.740903357742054	-3.740886551775512	-3.7408706867314496	-3.740855709860884	-3.7408415713827914	-3.7408282243142623	-3.7408156243130564	-3.7408037295275096	-3.740792500455947	-3.7407818998135065	-3.7407718924079227	-3.740762445020626	-3.7407535262959613	-3.7407451066363624	-3.7407371581034194	-3.740729654324244	-3.740722570404132	-3.7407158828427582	-3.7407095694562296	-3.7407036093035666	-3.740697982616255	-3.7406926707329027	-3.7406876560368634	-3.740682921898168	-3.7406784526177455	-3.740674233375215	-3.740670250179665	-3.740666489823799	-3.7406629398394124	-3.74065958845557	-3.74065642456113	-3.74065343766589	-3.7406506178667525	-3.740647955815457	-3.7406454426861897	-3.7406430701477325	-3.740640830333558	-3.740638715819539	-3.740636719594859	-3.7406348350423606	-3.740633055914508	-3.740631376313329	-3.7406297906707136	-3.7406282937307815	-3.7406268805312273	-3.740625546386623	-3.7406242868755117	-3.740623097822155	-3.7406219752844305	-3.7406209155421553	-3.740619915083056
-3.767753728729562	-3.765201323362265	-3.762982922286151	-3.7610421182260168	-3.759333673712671	-3.757821055289319	-3.756474561673538	-3.7552698916734153	-3.754187040451235	-3.7532094426542915	-3.752323302920567	-3.75151706924009	-3.7507810162440682	-3.750106913549157	-3.7494877603313843	-3.748917571878843	-3.748391206887668	-3.7479042273677807	-3.747452784251775	-3.7470335237084242	-3.7466435100796236	-3.7462801622503568	-3.7459412009134914	-3.7456246047096178	-3.7453285736222965	-3.7450514983249494	-3.7447919344288554	-3.7445485807759034	-3.744320261084696	-3.7441059083794204	-3.743904551739168	-3.743715304984328	-3.743537356985415	-3.743369963334696	-3.7432124391641874	-3.74306415293197	-3.742924521026982	-3.7427930030681176	-3.7426690977945	-3.7425523394585305	-3.742442294650164	-3.742338559489346	-3.7422407571359373	-3.7421485355733326	-3.742061565628171	-3.741979539195027	-3.741902167639772	-3.7418291803586596	-3.74176032347382	-3.7416953586479567	-3.741634062005825	-3.741576223148247	-3.741521644249642	-3.7414701392289746	-3.741421532987522	-3.7413756607050797	-3.7413323671900396	-3.741291506277212	-3.7412529402697987	-3.7412165394203996	-3.7411821814480795	-3.7411497510887464	-3.7411191396756296	-3.741090244746922	-3.7410629696797897	-3.7410372233468014	-3.7410129197954407	-3.7409899779460014	-3.7409683213099627	-3.7409478777242007	-3.7409285791022833	-3.740910361200211	-3.7408931633964877	-3.7408769284852728	-3.7408616024813677	-3.7408471344371215	-3.7408334762702085	-3.740820582600495	-3.7408084105973582	-3.7407969198355544	-3.7407860721590502	-3.740775831552788	-3.7407661640227055	-3.7407570374807966	-3.7407484216384996	-3.740740287905361	-3.7407326092929063	-3.7407253603255084	-3.740718516954509	-3.7407120564790812	-3.7407059574692747	-3.740700199695716	-3.7406947640618533	-3.7406896325404033	-3.740684788113724	-3.74068021471653	-3.740675897182923	-3.7406718211963756	-3.7406679732413033	-3.7406643405588067	-3.7406609111043134	-3.7406576735069286	-3.740654617032356	-3.7406517315471315	-3.740649007484292	-3.7406464358130775	-3.7406440080075014	-3.740641716018761	-3.7406395522485862	-3.740637509524001	-3.740635581072331	-3.74063376050138	-3.740632041775786	-3.740630419197619	-3.7406288873881364	-3.7406274412694644	-3.740626076048799	-3.740624787198587	-3.740623570447632	-3.7406224217626853	-3.740621337334868
-3.7720265949194918	-3.768883513787218	-3.7661786099499586	-3.7638341009923866	-3.761788249120941	-3.75999168453432	-3.758404646039717	-3.756994893069052	-3.7557361131212748	-3.7546066979531694	-3.753588796081627	-3.7526675745119724	-3.7518306394179843	-3.7510675788573242	-3.750369599647143	-3.7497292373956843	-3.7491401237126287	-3.7485967984215653	-3.7480945572408855	-3.747629327832206	-3.747197568368245	-3.746796184245607	-3.746422459420053	-3.7460739995809424	-3.745748684956046	-3.74544463097705	-3.7451601553850686	-3.7448937506300166	-3.744644060637883	-3.744409861189236	-3.744190043296608	-3.7439835990754116	-3.743789609696646	-3.7436072350813503	-3.7434357050545723	-3.7432743117286735	-3.7431224029213297	-3.742979376449634	-3.7428446751644393	-3.7427177826161033	-3.742598219255389	-3.742485539093417	-3.7423793267537127	-3.7422791948603935	-3.7421847817175657	-3.7420957492384925	-3.742011781091486	-3.741932581035119	-3.741857871417267	-3.741787391818151	-3.741720897819534	-3.741658159884435	-3.7415989623360035	-3.7415431024227184	-3.7414903894607305	-3.7414406440459334	-3.7413936973274526	-3.7413493903372275	-3.741307573368932	-3.741268105402626	-3.7412308535710315	-3.7411956926624677	-3.7411625046580244	-3.7411311783005483	-3.741101608691682	-3.741073696915276	-3.74104734968556	-3.741022479017302	-3.7409990019165136	-3.7409768400910592	-3.740955919678242	-3.7409361709900404	-3.7409175282726976	-3.740899929480969	-3.7408833160670443	-3.740867632779913	-3.7408528274783595	-3.7408388509538155	-3.7408256567642546	-3.740813201076995	-3.740801442521564	-3.740790342049708	-3.7407798628051916	-3.7407699699994614	-3.7407606307953416	-3.740751814196874	-3.7407434909462816	-3.7407356334253907	-3.7407282155637938	-3.740721212752083	-3.7407146017595765	-3.740708360656536	-3.740702468742093	-3.740696906474111	-3.7406916554049907	-3.7406866981205042	-3.7406820181803546	-3.7406776000657485	-3.740673429126212	-3.740669491531031	-3.7406657742238183	-3.7406622648796044	-3.740658951862306	-3.7406558241874968	-3.7406528714854055	-3.740650083966719	-3.74064745238953	-3.7406449680296934	-3.7406426226507383	-3.7406404084770712	-3.740638318168626	-3.7406363447960755	-3.740634481816683	-3.74063272305484	-3.7406310626804764	-3.7406294951899417	-3.7406280153857603	-3.7406266183631405	-3.740625299490788	-3.7406240543975557	-3.7406228789553206
-3.777356193519924	-3.773427805688567	-3.7700831756333355	-3.7672133827438836	-3.7647329284680926	-3.762574160124603	-3.7606831367693325	-3.759016537333013	-3.7575393285557763	-3.7562229918436603	-3.7550441646514163	-3.7539835918403384	-3.7530253104865583	-3.752156012089722	-3.751364540266119	-3.7506414928153315	-3.749978904655841	-3.74936999380805	-3.7488089569074514	-3.748290803613976	-3.7478112221415625	-3.747366469379683	-3.7469532808242394	-3.746568796434257	-3.746210499363749	-3.74587616515011	-3.745563819422764	-3.7452717025842652	-3.7449982402149185	-3.74474201819166	-3.744501761703233	-3.744276317494345	-3.744064638792906	-3.7438657724751305	-3.7436788480992638	-3.743503068506685	-3.743337701738911	-3.7431820740617194	-3.743035563927052	-3.742897596725343	-3.742767640211189	-3.74264520049981	-3.7425298185527303	-3.742421067079323	-3.742318547797457	-3.7422218890009487	-3.7421307433931648	-3.7420447861502524	-3.7419637131833063	-3.7418872395750427	-3.741815098167271	-3.7417470382810607	-3.7416828245550326	-3.7416222358849365	-3.741565064456236	-3.7415111148561797	-3.741460203259269	-3.741412156676845	-3.741366812264806	-3.7413240166836053	-3.741283625505187	-3.7412455026626668	-3.741209519939585	-3.7411755564933395	-3.7411434984120113	-3.7411132383001484	-3.741084674892449	-3.7410577126918505	-3.741032261630877	-3.7410082367549666	-3.7409855579248505	-3.7409641495377324	-3.7409439402650824	-3.7409248628074616	-3.740906853662345	-3.7408898529075745	-3.74087380399672	-3.740858653566202	-3.7408443512551846	-3.740830849534194	-3.7408181035451595	-3.7408060709496866	-3.740794711787013	-3.7407839883391505	-3.7407738650051114	-3.740764308180516	-3.740755286145781	-3.7407467689598968	-3.7407387283601468	-3.7407311376679737	-3.740723971699411	-3.7407172066818597	-3.74071082017435	-3.7407047909928215	-3.7406990991397815	-3.7406937257374318	-3.740688652965097	-3.740683863999971	-3.7406793429607017	-3.7406750748556528	-3.74067104553173	-3.740667241628611	-3.740663650533109	-3.740660260338832	-3.740657059805079	-3.740654038320172	-3.740651185867269	-3.740648492988565	-3.7406459507567935	-3.7406435507438514	-3.7406412849927126	-3.740639145992545	-3.740637126651686	-3.7406352202760718	-3.7406334205460285	-3.740631721494966	-3.7406301174907286	-3.7406286032169063	-3.740627173651983	-3.740625824058556	-3.7406245499629245
-3.784110685125878	-3.7791210980432823	-3.774922075552733	-3.7713585530388674	-3.768310252880914	-3.7656830745432393	-3.7634027933575607	-3.7614104056488817	-3.7596586595629566	-3.75810944703651	-3.756731827144756	-3.755500516138737	-3.7543947253853234	-3.753397260447781	-3.7524938181321086	-3.751672434203579	-3.7509230469109025	-3.7502371499918317	-3.7496075152818222	-3.7490279697946063	-3.7484932157174895	-3.747998684279375	-3.7475404167185724	-3.7471149668006487	-3.74671932071198	-3.7463508309630096	-3.7460071616510566	-3.7456862429661455	-3.74538623324837	-3.7451054872361	-3.7448425294074736	-3.744596031524399	-3.7443647936569144	-3.744147728096083	-3.7439438456717276	-3.743752244078732	-3.743572097883743	-3.74340264994282	-3.743243204005728	-3.7430931183207585	-3.742951800087191	-3.742818700624124	-3.7426933111499086	-3.742575159081165	-3.7424638047757957	-3.7423588386561466	-3.7422598786597576	-3.7421665679704788	-3.7420785729944783	-3.7419955815457144	-3.7419173012157803	-3.741843457903309	-3.7417737944834686	-3.741708069600507	-3.7416460565681415	-3.7415875423669362	-3.741532326725011	-3.741480221275378	-3.7414310487809646	-3.7413846424194395	-3.7413408451228856	-3.741299508967193	-3.7412604946044827	-3.7412236707369884	-3.7411889136275485	-3.741156106643351	-3.741125139830177	-3.7410959095153435	-3.741068317936442	-3.741042272893418	-3.741017687423242	-3.7409944794950136	-3.7409725717234914	-3.740951891101132	-3.7409323687452627	-3.7409139396614965	-3.740896542520712	-3.7408801194497983	-3.7408646158346017	-3.7408499801341346	-3.7408361637061436	-3.740823120642667	-3.7408108076149884	-3.740799183727944	-3.7407882103820738	-3.7407778511441787	-3.740768071625256	-3.7407588393646547	-3.740750123722658	-3.7407418957764293	-3.740734128224948	-3.7407267952967853	-3.7407198726646573	-3.740713337363998	-3.7407071677167725	-3.740701343258898	-3.740695844672489	-3.7406906537214804	-3.7406857531908004	-3.740681126828687	-3.7406767592941614	-3.7406726361044678	-3.7406687435873827	-3.7406650688362983	-3.740661599666904	-3.7406583245764353	-3.7406552327067906	-3.740652313806591	-3.7406495581982386	-3.7406469567465424	-3.7406445008268623	-3.740642182296761	-3.740639993469785	-3.7406379270901033	-3.740635976307382	-3.7406341346544756	-3.740632396025703	-3.7406307546583126	-3.7406292051106615	-3.7406277422465264	-3.740626361216221
-3.7928199196960577	-3.7863711681089463	-3.781011978286437	-3.776517641738648	-3.772716077322048	-3.769474283365714	-3.76668855644163	-3.764277360142472	-3.7621760766126404	-3.7603331084449536	-3.7587069583230717	-3.75726402271099	-3.755976911669767	-3.75482315965089	-3.753784228730638	-3.752844733049	-3.7519918309752973	-3.7512147459083285	-3.7505043861893785	-3.7498530419212845	-3.7492541418196956	-3.748702057274368	-3.7481919435457858	-3.7477196106733603	-3.747281417912818	-3.746874187131446	-3.74649513146136	-3.7461417962997694	-3.7458120103416017	-3.7455038447963624	-3.7452155793049973	-3.744945673361671	-3.7446927422719756	-3.7444555368629313	-3.744232926303675	-3.744023883513706	-3.743827472728459	-3.7436428388690772	-3.743469198425194	-3.743305831608564	-3.743152075578185	-3.7430073185700086	-3.7428709947935337	-3.7427425799787555	-3.7426215874771356	-3.742507564835238	-3.742400090772668	-3.7422987725078185	-3.7422032433819794	-3.742113160741092	-3.742028204041282	-3.7419480731480306	-3.7418724868041853	-3.74180118124579	-3.74173390894699	-3.741670437479417	-3.741610548471482	-3.7415540366574542	-3.741500709005093	-3.741450383914322	-3.7414028904790593	-3.7413580678056686	-3.7413157643828905	-3.7412758374976454	-3.741238152692825	-3.7412025832636697	-3.7411690097882464	-3.7411373196902327	-3.741107406830188	-3.7410791711246243	-3.7410525181887118	-3.741027359002542	-3.741003609597399	-3.7409811907632493	-3.740960027772561	-3.7409400501219165	-3.7409211912889995	-3.7409033885046488	-3.7408865825375885	-3.7408707174930362	-3.7408557406220515	-3.7408416021435644	-3.7408282550746654	-3.7408156550731433	-3.740803760287284	-3.7407925312154506	-3.740781930572763	-3.7407719231669514	-3.7407624757794244	-3.7407535570545782	-3.740745137394804	-3.740737188861692	-3.7407296850824814	-3.740722601162103	-3.740715913600615	-3.740709600213966	-3.7407036400611853	-3.7406980133737697	-3.7406927014903273	-3.740687686794207	-3.74068295265543	-3.740678483374923	-3.740674264132326	-3.7406702809367225	-3.740666520580797	-3.7406629705963494	-3.7406596192124497	-3.740656455317962	-3.7406534684226873	-3.74065064862351	-3.740647986572177	-3.740645473442865	-3.740643100904372	-3.740640861090174	-3.740638746576129	-3.740636750351419	-3.740634865798884	-3.740633086671007	-3.7406314070698152	-3.740629821427176	-3.7406283244872256
-3.804260739623179	-3.795767925303801	-3.7888051920527466	-3.783040654873141	-3.7782236205799946	-3.7741628418510675	-3.7707110402343345	-3.7677537768302116	-3.7652013696274382	-3.7629829669679675	-3.761042161537165	-3.7593337158334097	-3.7578210963734846	-3.7564746018526622	-3.75526993106071	-3.7541870791443293	-3.7532094807374667	-3.752323340467057	-3.7515171063136075	-3.7507810529003347	-3.7501069498367894	-3.749487796292949	-3.748917607551718	-3.7483912423047214	-3.7479042625579275	-3.747452819240602	-3.7470335585183983	-3.746643544730718	-3.746280196760185	-3.7459412352976313	-3.7456246389819667	-3.745328607794976	-3.745051532408954	-3.7447919684337787	-3.7445486147103626	-3.7443202949562693	-3.744105942194959	-3.743904585504657	-3.743715338705147	-3.743537390666387	-3.7433699969800247	-3.743212472777708	-3.7430641865170644	-3.742924554586657	-3.7427930366050868	-3.7426691313111373	-3.7425523729569807	-3.7424423281324097	-3.742338592956934	-3.742240790590486	-3.7421485690162024	-3.7420615990605546	-3.741979572618028	-3.74190220105436	-3.741829213765686	-3.7417603568740656	-3.7416953920421347	-3.741634095394521	-3.741576256532043	-3.7415216776290223	-3.7414701726043877	-3.741421566359386	-3.7413756940737284	-3.741332400555781	-3.7412915396403528	-3.741252973630579	-3.7412165727790683	-3.741182214804851	-3.7411497844437904	-3.741119173029101	-3.741090278098997	-3.7410630030305767	-3.741037256696443	-3.741012953144	-3.740990011293642	-3.7409683546567454	-3.740947911070204	-3.7409286124475765	-3.740910394544866	-3.740893196740546	-3.7408769618287465	-3.740861635824421	-3.740847167779721	-3.7408335096123966	-3.740820615942313	-3.7408084439388523	-3.7407969531767367	-3.740786105499944	-3.740775864893419	-3.740766197363109	-3.7407570708209734	-3.7407484549784846	-3.740740321245149	-3.740732642632525	-3.7407253936649854	-3.7407185502938414	-3.7407120898182695	-3.740705990808342	-3.74070023303467	-3.74069479740071	-3.7406896658791635	-3.740684821452382	-3.7406802480551082	-3.740675930521432	-3.7406718545348165	-3.7406680065796762	-3.7406643738971104	-3.7406609444425567	-3.74065770684513	-3.7406546503705087	-3.740651764885212	-3.740649040822342	-3.7406464691510855	-3.740644041345481	-3.740641749356709	-3.7406395855864996	-3.7406375428618714	-3.7406356144101713	-3.740633793839206	-3.7406320751135924	-3.740630452535398
-3.819594988795044	-3.8081810785324492	-3.798959509870238	-3.7914300329119337	-3.7852202768227268	-3.780050115669495	-3.7757066807518647	-3.772026650403667	-3.7688835668088267	-3.766178660858203	-3.7638341500809624	-3.761788296635909	-3.759991730684708	-3.7584046910029008	-3.7569949369969784	-3.755736156144337	-3.7546067401829477	-3.753588837615257	-3.752667615433398	-3.7518306798004804	-3.75106761876428	-3.7503696391342087	-3.749729276511492	-3.749140162500003	-3.7485968369179212	-3.7480945954792655	-3.7476293658417466	-3.747197606174515	-3.746796221871336	-3.746422496885286	-3.7460740369034315	-3.7457487221515238	-3.745444668059457	-3.745160192366752	-3.7448937875219994	-3.7446440974498296	-3.7444098979298923	-3.7441900799736287	-3.7439836356956806	-3.7437896462662703	-3.7436072716057716	-3.743435741538579	-3.7432743481766493	-3.743122439337043	-3.7429794128365312	-3.7428447115255783	-3.7427178189542003	-3.7425982555728896	-3.742485575392473	-3.7423793630362487	-3.7422792311281485	-3.7421848179720802	-3.742095785481147	-3.7420118173235206	-3.7419326172576106	-3.741857907631209	-3.741787428024434	-3.741720934018927	-3.7416581960776405	-3.741598998523673	-3.7415431386053917	-3.741490425638931	-3.7414406802200766	-3.7413937334979805	-3.741349426504476	-3.741307609533226	-3.741268141564263	-3.7412308897302813	-3.7411957288195707	-3.7411625408131717	-3.741131214453949	-3.741101644843477	-3.7410737330656416	-3.741047385834623	-3.741022515165176	-3.74099903806333	-3.7409768762368953	-3.7409559558232095	-3.740936207134209	-3.7409175644161294	-3.740899965623695	-3.7408833522092273	-3.740867668921537	-3.7408528636194966	-3.7408388870944833	-3.740825692904519	-3.740813237216879	-3.740801478661096	-3.7407903781889176	-3.7407798989441208	-3.740770006138119	-3.7407606669337565	-3.740751850335054	-3.740743527084257	-3.740735669563189	-3.740728251701415	-3.74072124888953	-3.7407146378968763	-3.7407083967937	-3.7407025048791422	-3.7406969426110397	-3.740691691541798	-3.7406867342572143	-3.7406820543169825	-3.7406776362022858	-3.7406734652626756	-3.740669527667408	-3.7406658103601296	-3.740662301015859	-3.740658987998503	-3.740655860323636	-3.7406529076214863	-3.7406501201027473	-3.740647488525523	-3.740645004165611	-3.7406426587866526	-3.740640444612939	-3.7406383543044583	-3.7406363809318868	-3.740634517952464	-3.740632759190576
-3.8405975404042056	-3.8249190897538066	-3.812450220365234	-3.8024204215613966	-3.794265013253849	-3.787565492992922	-3.782008340998384	-3.7773562581854194	-3.7734278670202754	-3.770083234123215	-3.7672134387998097	-3.76473298243064	-3.7625742122803936	-3.760683187359811	-3.7590165865634204	-3.757539376601199	-3.7562230388542064	-3.7550442107557616	-3.7539836371499233	-3.7530253550977593	-3.752156056086177	-3.75136458372077	-3.7506415357917313	-3.7499789472096463	-3.74937003598792	-3.7488089987563233	-3.7482908451694144	-3.7478112634368017	-3.7473665104439267	-3.7469533216833204	-3.746568837110999	-3.7462105398783416	-3.745876205520492	-3.7455638596647334	-3.7452717427118745	-3.7449982802406665	-3.74474205812661	-3.744501801557277	-3.744276357276213	-3.7440646785103926	-3.743865812135153	-3.7436788877079303	-3.7435031080696226	-3.7433377412609348	-3.7431821135471988	-3.743035603379864	-3.7428976361489568	-3.742767679608687	-3.7426452398739585	-3.7425298579059785	-3.742421106413868	-3.7423185871152675	-3.7422219283037523	-3.742130782682537	-3.742044825427579	-3.7419637524498413	-3.7418872788319053	-3.7418151374154456	-3.741747077521444	-3.741682863788424	-3.741622275112045	-3.741565103677695	-3.741511154072568	-3.741460242471097	-3.741412195884556	-3.7413668514688276	-3.741324055884303	-3.741283664702889	-3.741245541857659	-3.741209559132136	-3.7411755956836967	-3.7411435376003674	-3.74111327748672	-3.7410847140773966	-3.74105775187532	-3.741032300813023	-3.741008275935949	-3.7409855971047024	-3.7409641887165894	-3.7409439794430366	-3.7409249019846063	-3.740906892838743	-3.740889892083343	-3.740873843171833	-3.740858692740739	-3.7408443904292232	-3.740830888707761	-3.7408181427182923	-3.7408061101225094	-3.740794750959325	-3.7407840275112187	-3.7407739041768813	-3.7407643473520036	-3.740755325317013	-3.740746808130907	-3.7407387675309436	-3.740731176838565	-3.7407240108698256	-3.7407172458521014	-3.740710859344454	-3.7407048301627794	-3.740699138309602	-3.7406937649071264	-3.740688692134694	-3.7406839031694634	-3.740679382130096	-3.740675114024948	-3.740671084700943	-3.7406672807977537	-3.740663689702183	-3.74066029950784	-3.7406570989740127	-3.7406540774890495	-3.740651225036102	-3.7406485321573504	-3.740645989925531	-3.740643589912538	-3.7406413241613556	-3.740639185161162	-3.7406371658202646	-3.7406352594446157
