c_k^s/C^s of alpha = 10, lambda=1, eta(-6,-3,1), k=1:1:1000
0.9999994750001093	0.9999947500109375	0.9999475010937424	0.9994751093674521
5.249996981250725e-7	5.249969812572515e-6	0.00005249698132251486	0.000524698197508037
1.924998796875326e-13	1.9249879687826047e-11	1.924879690760425e-9	1.9237972010027522e-7
5.534371264298e-20	5.5343376430811664e-17	5.5340014409290154e-14	5.5306404208618685e-11
1.3282490370190683e-26	1.328240370219295e-22	1.3281537050544387e-18	1.3272873366400167e-14
2.767185355430457e-33	2.7671660543738377e-28	2.766973050664827e-23	2.765043699148411e-18
5.139058260275079e-40	5.139020102898503e-34	5.138638543756246e-28	5.134824414340617e-22
8.672160380606176e-47	8.67209208759518e-40	8.671409185542739e-33	8.664582970051288e-26
1.349002658421939e-53	1.3489914280190919e-45	1.3488791289110035e-37	1.3477566297320473e-29
1.9560537569091235e-60	1.956036592609387e-51	1.9558649575961672e-42	1.9541494056411863e-33
2.6673458987815102e-67	2.667321292624881e-57	2.667075243164012e-47	2.664615958712773e-37
3.4453216136600367e-74	3.4452882803296647e-63	3.444954964312027e-52	3.441623532160724e-41
4.2403956201771875e-81	4.240352686383244e-69	4.2399233718440976e-57	4.235632565646455e-45
4.997608873899812e-88	4.997556024459383e-75	4.997027560249885e-62	4.991745936500782e-49
5.6639564405552986e-95	5.663893995773636e-81	5.66326958526861e-67	5.657029209907058e-53
6.194952047109756e-102	6.1948809604369345e-87	6.194170138036852e-72	6.187066345018593e-57
6.559360663089355e-109	6.5592824431743556e-93	6.558500294831664e-77	6.550683889942838e-61
6.741564788874708e-116	6.741481362521851e-99	6.740647155341211e-82	6.732310715794348e-65
6.741564451796486e-123	6.741477991782855e-105	6.74061345227395e-87	6.731974117088493e-69
6.573025011850323e-130	6.5729377555194055e-111	6.572065255640823e-92	6.56334659683144e-73
6.260023507808656e-137	6.2599375895734976e-117	6.259078471884614e-97	6.25049375800871e-77
5.833203431525166e-144	5.833120746451294e-123	5.832293960059044e-102	5.824032527427199e-81
5.325968084224575e-151	5.325890192510433e-129	5.325111337975482e-107	5.317329049894079e-85
4.771179503558874e-158	4.77110757857014e-135	4.770388388327761e-112	4.763202447074425e-89
4.19863775319992e-165	4.1985725698554386e-141	4.197920792124468e-117	4.191408582996344e-93
3.6334363355204225e-172	3.6333782918395996e-147	3.632797906118182e-122	3.6269991545583386e-97
