# lambda = 0.01;  eta = 0.00001  w  alpha = 0.0002   0.0004   0.0006     0.0008
0.01	0.0317454	0.0318134	0.0318355	0.0318464
0.02	0.0317353	0.0318121	0.0318351	0.0318462
0.03	0.031717	0.0318099	0.0318344	0.0318459
0.04	0.0316885	0.0318067	0.0318334	0.0318455
0.05	0.0316461	0.0318024	0.0318321	0.0318449
0.06	0.0315844	0.0317968	0.0318305	0.0318442
0.07	0.0314952	0.0317899	0.0318285	0.0318434
0.08	0.0313661	0.0317814	0.0318262	0.0318424
0.09	0.0311785	0.031771	0.0318235	0.0318413
0.1	0.0309052	0.0317584	0.0318203	0.0318399
0.11	0.0305058	0.0317432	0.0318166	0.0318385
0.12	0.0299219	0.0317248	0.0318124	0.0318368
0.13	0.0290713	0.0317026	0.0318076	0.0318349
0.14	0.0278441	0.0316758	0.0318022	0.0318328
0.15	0.026106	0.0316434	0.0317959	0.0318305
0.16	0.0237204	0.0316044	0.0317888	0.031828
0.17	0.0206013	0.0315571	0.0317808	0.0318251
0.18	0.0168034	0.0314998	0.0317717	0.031822
0.19	0.0126135	0.0314303	0.0317613	0.0318185
0.2	0.0085652	0.0313459	0.0317495	0.0318147
0.21	0.00531009	0.0312433	0.0317362	0.0318105
0.22	0.00339976	0.0311183	0.031721	0.0318058
0.23	0.00312805	0.0309662	0.0317037	0.0318007
0.24	0.00451944	0.0307807	0.0316841	0.0317951
0.25	0.00741864	0.0305547	0.0316619	0.0317889
0.26	0.0115967	0.0302794	0.0316365	0.0317821
0.27	0.0168216	0.0299443	0.0316076	0.0317746
0.28	0.0228866	0.0295372	0.0315746	0.0317664
0.29	0.0296146	0.0290438	0.031537	0.0317573
0.3	0.0368557	0.028448	0.0314942	0.0317473
0.31	0.0444845	0.0277321	0.0314452	0.0317363
0.32	0.0523973	0.0268773	0.0313892	0.0317241
0.33	0.0605092	0.0258649	0.0313253	0.0317107
0.34	0.0687515	0.0246782	0.0312522	0.0316959
0.35	0.0770687	0.0233046	0.0311685	0.0316796
0.36	0.0854165	0.0217392	0.0310728	0.0316616
0.37	0.0937599	0.0199881	0.0309633	0.0316417
0.38	0.102071	0.0180719	0.0308379	0.0316197
0.39	0.110328	0.0160282	0.0306944	0.0315954
0.4	0.118514	0.0139121	0.0305303	0.0315685
0.41	0.126615	0.0117944	0.0303425	0.0315388
0.42	0.134622	0.00975635	0.0301278	0.031506
0.43	0.142524	0.00788236	0.0298826	0.0314696
0.44	0.150317	0.00625232	0.0296027	0.0314293
0.45	0.157993	0.00493422	0.0292838	0.0313847
0.46	0.165549	0.00397935	0.028921	0.0313354
0.47	0.172981	0.00342035	0.0285089	0.0312806
0.48	0.180286	0.00327182	0.0280422	0.03122
0.49	0.187461	0.00353287	0.027515	0.0311528
0.5	0.194504	0.00419058	0.0269216	0.0310784
0.51	0.201416	0.00522377	0.0262562	0.0309958
0.52	0.208196	0.0066064	0.0255137	0.0309044
0.53	0.214845	0.00831031	0.0246894	0.030803
0.54	0.221363	0.0103071	0.02378	0.0306906
0.55	0.227752	0.0125694	0.0227838	0.0305662
0.56	0.234013	0.0150713	0.0217011	0.0304283
0.57	0.240149	0.0177884	0.0205347	0.0302756
0.58	0.246162	0.0206984	0.0192908	0.0301065
0.59	0.252054	0.0237804	0.0179786	0.0299195
0.6	0.257828	0.0270151	0.0166113	0.0297128
0.61	0.263486	0.0303848	0.0152054	0.0294844
0.62	0.269032	0.0338733	0.0137808	0.0292322
0.63	0.274467	0.0374656	0.0123602	0.0289543
0.64	0.279795	0.0411483	0.010968	0.0286481
0.65	0.285018	0.0449088	0.00962973	0.0283114
0.66	0.290138	0.048736	0.00837051	0.0279417
0.67	0.295159	0.0526198	0.00721423	0.0275364
0.68	0.300082	0.0565508	0.00618249	0.0270932
0.69	0.30491	0.060521	0.00529386	0.0266095
0.7	0.309646	0.0645226	0.00456334	0.0260829
0.71	0.314291	0.0685491	0.00400219	0.0255114
0.72	0.318848	0.0725945	0.00361793	0.024893
0.73	0.323319	0.0766532	0.00341454	0.0242263
0.74	0.327706	0.0807205	0.00339287	0.0235103
0.75	0.33201	0.0847919	0.00355107	0.0227447
0.76	0.336235	0.0888637	0.00388511	0.0219299
0.77	0.340382	0.0929323	0.00438927	0.021067
0.78	0.344453	0.0969946	0.00505663	0.0201584
0.79	0.348449	0.101048	0.00587949	0.0192073
0.8	0.352373	0.10509	0.0068497	0.0182183
0.81	0.356226	0.109118	0.00795897	0.0171968
0.82	0.360011	0.113131	0.00919903	0.0161499
0.83	0.363728	0.117127 	  0.0105618	0.0150853
0.84	0.367379	0.121104	0.0120395	0.0140119
0.85	0.370967	0.125061	0.0136246	0.0129395
0.86	0.374492	0.128996	0.0153098	0.0118785
0.87	0.377956	0.132909	0.0170884	0.0108395
0.88	0.381361	0.136799	0.0189538	0.00983349
0.89	0.384708	0.140664	0.0208997 	  0.00887114
0.9	0.387999	0.144504	0.0229204	0.00796275
0.91	0.391234	0.148319	0.0250101	0.00711794
0.92	0.394415	0.152106	0.0271636	0.0063455
0.93	0.397544	0.155867	0.0293758	0.00565314
0.94	0.400622	0.1596	0.0316421	0.00504748
0.95	0.403649	0.163304	0.0339579	0.0045339
0.96	0.406628	0.16698	0.036319	0.00411658
0.97	0.409558	0.170626	0.0387215	0.00379853
0.98	0.412442	0.174243	0.0411617	0.0035816
0.99	0.415281	0.17783	0.0436359	0.00346663
1.	0.418074	0.181386	0.046141	0.00345353
