a=10, lambda=100; eta=1,0.001,0.0001,0.00001,0.000001
4.944121687277511e-7	2.542222095342391e-380	3.16235733506141e-683	1.327040736916148e-991	1.532179208276758e-1300
7.279053082349299e-7	2.735319077448861e-393	5.272757774208204e-706	2.314199637872955e-1024	2.683983978074981e-1343
1.0531097684933355e-6	2.892114744086869e-406	8.639283363897705e-729	3.965796337103995e-1057	4.620226778611945e-1386
1.4987378627616432e-6	3.007989581010936e-419	1.392422075912932e-751	6.68518263481629e-1090	7.823479518388907e-1429
2.100071159225479e-6	3.08030293413271e-432	2.209634159315241e-774	1.109564208879222e-1122	1.304346270428951e-1471
2.8998029199616626e-6	3.108398365704746e-445	3.455381396450324e-797	1.814753917895586e-1155	2.142949772873732e-1514
3.9488380314643085e-6	3.093472646109236e-458	5.328904926666668e-820	2.927179883300225e-1188	3.472141767562573e-1557
5.307013715926275e-6	3.038336981503621e-471	8.110731128927683e-843	4.659734071205406e-1221	5.552172587866325e-1600
7.043702225657017e-6	2.947104175340359e-484	1.219135354626407e-865	7.32559224430973e-1254	8.767955853218221e-1643
9.238256166800451e-6	2.824836205158556e-497	1.810848351643789e-888	1.138053255513138e-1286	1.368270571862545e-1685
0.000011980258216507836	2.677183990293614e-510	2.659496380915899e-911	1.748113371757899e-1319	2.111216559989194e-1728
0.000015369539850366712	2.510045974154391e-523	3.863983237168619e-934	2.656410038217429e-1352	3.222642197814048e-1771
0.000019515938256828848	2.329265619925886e-536	5.556546424849102e-957	3.995347090930405e-1385	4.86883748691626e-1814
0.000024538766768217724	2.14038098553849e-549	7.912421019979967e-980	5.950434002860548e-1418	7.284054647495046e-1857
0.000030565981688072435	1.948432971977113e-562	1.116184910803521e-1002	8.779405120456609e-1451	1.07955166184323e-1899
0.000037733037075802436	1.757833165800536e-575	1.560488973756388e-1025	1.28374668382379e-1483	1.585665083850439e-1942
0.000046181428538942895	1.572287729487796e-588	2.16295482189126e-1048	1.861040252383818e-1516	2.309094372892875e-1985
0.00005605693701786674	1.394770638644117e-601	2.973381211403891e-1071	2.675768882804152e-1549	3.334942137759138e-2028
0.000067507593543166	1.227537673521306e-614	4.055225406534675e-1094	3.816828910047153e-1582	4.778550557524091e-2071
0.00008068139561468889	1.072171786835911e-627	5.488793823835344e-1117	5.403240510583806e-1615	6.795189608394831e-2114
0.000095723814821198	9.29650572899094e-641	7.375044702175267e-1140	7.593320423439267e-1648	9.59252179558434e-2157
0.00011277514325025971	8.004273155052959e-654	9.84009270313668e-1163	1.059634152542047e-1680	1.344654790068732e-2199
0.00013196773283457225	6.845182629251902e-667	1.304051375694541e-1185	1.468727230751743e-1713	1.872189437633421e-2242
0.00015342318680592573	5.815901647000572e-680	1.716955695441065e-1208	2.022531162740867e-1746	2.589748877994027e-2285
0.0001772495657089125	4.910435424970849e-693	2.246437873843329e-1231	2.767707773282465e-1779	3.559888971894391e-2328
0.00020353867186069955	4.120885341853439e-706	2.921442295154446e-1254	3.764547846572393e-1812	4.863879744834696e-2371
0.00023236347569894917	3.43811365351318e-719	3.777107832073287e-1277	5.090548508884981e-1845	6.606757642257714e-2414
0.0002637757451746662	2.852305201276843e-732	4.855875257092771e-1300	6.844825898303029e-1878	8.923597835478833e-2457
0.0002978039353220757	2.353424866735968e-745	6.208750941007006e-1323	9.15353425622628e-1911	1.198726710235736e-2499
0.0003344513895323054	1.931575465651378e-758	7.896742097223636e-1346	1.217649275385632e-1943	1.601796623429795e-2542
0.0003736948970787252	1.577264808532026e-771	9.99247937875665e-1369	1.611525599314178e-1976	2.129492700978965e-2585
0.0004154836433339952	1.281593061948102e-784	1.25820430813678e-1391	2.12229037165018e-2009	2.817069351947024e-2628
0.0004597385801538236	1.036372634532873e-797	1.576700953581167e-1414	2.78158703872026e-2042	3.708849212313846e-2671
0.0005063522343672244	8.341928971641453e-811	1.966673446929354e-1437	3.628818657183423e-2075	4.860327976557934e-2714
0.0005551889624992472	6.684414162936145e-824	2.442089016631983e-1460	4.712856212392634e-2108	6.340715808826552e-2757
0.0006060856500455943	5.332922827791493e-837	3.019227314808378e-1483	6.094080673755295e-2141	8.2359952179802e-2800
0.0006588528440897947	4.236707609488134e-850	3.71698988042438e-1506	7.846815726549985e-2174	1.065258794668752e-2842
0.0007132762990504727	3.352020233600281e-863	4.557239893952057e-1529	1.006221640825339e-2206	1.372173778494763e-2885
0.0007691189070866561	2.641502925489399e-876	5.565173752934577e-1552	1.285168815764694e-2239	1.760473245582039e-2928
0.0008261229773567626	2.073533614533593e-889	6.769725910487316e-1575	1.635092114763505e-2272	2.249910603321521e-2971
0.0008840128220677689	1.621562577565827e-902	8.204008310078168e-1598	2.072463631393302e-2305	2.864598395099201e-3014
0.0009424976021715649	1.263467785314887e-915	9.90578561941771e-1621	2.61721523130031e-2338	3.633875577787259e-3057
0.0010012743817324587	9.80947566339608e-929	1.191798731363539e-1643	3.293389685058327e-2371	4.593328680870525e-3100
0.001060031337431369	7.589622308990593e-942	1.428925748302311e-1666	4.129900152890445e-2404	5.785990842148133e-3143
0.0011184510683803855	5.852308596698291e-955	1.707454304363095e-1689	5.161413668351198e-2437	7.263745935077509e-3186
0.00117621395135459	4.497853715376197e-968	2.033572081027552e-1712	6.429376174192446e-2470	9.08896858297292e-3229
0.0012330014876360687	3.445810350302425e-981	2.41422636516917e-1735	7.983198756365806e-2503	1.133643482707252e-3271
0.0012884995898122648	2.63160574305907e-994	2.857194568750162e-1758	9.88162701467519e-2536	1.409554261249475e-3314
0.001342401759962302	2.003677512253096e-1007	3.371158620746669e-1781	1.219431801469654e-2568	1.747288611381514e-3357
0.0013944121145701624	1.521056087959008e-1020	3.965783169657978e-1804	1.500365199937292e-2601	2.159523327789783e-3400
0.0014442482160821413	1.15134291153794e-1033	4.651797503639965e-1827	1.840680901476327e-2634	2.661296185520987e-3443
0.0014916436761320514	8.690338902840307e-1047	5.441081062558796e-1850	2.251814383773135e-2667	3.270401566368483e-3486
0.0015363505009439887	6.541399879811596e-1060	6.346752382281718e-1873	2.747189609925076e-2700	4.00784499248893e-3529
0.0015781411551450033	4.910605073249886e-1073	7.383261276535366e-1896	3.342527629112636e-2733	4.898364227646944e-3572
0.0016168103260407968	3.676689942088153e-1086	8.566484025908137e-1919	4.056197244223819e-2766	5.971025454537347e-3615
0.0016521763761980037	2.745763396461976e-1099	9.91382130730773e-1942	4.909612666908706e-2799	7.259903961301188e-3658
0.0016840824778196553	2.045402726952263e-1112	1.144429856068523e-1964	5.927683556084301e-2832	8.804859776822745e-3701
0.0017123974277921646	1.519948280790433e-1125	1.317866845337499e-1987	7.139323346778579e-2865	1.065241978806697e-3743
0.0017370161473342215	1.126774136015434e-1138	1.513951506628037e-2010	8.578022324060994e-2898	1.285677905919058e-3786
0.0017578598748157442	8.333473087214316e-1152	1.73513593906451e-2033	1.028249248331673e-2930	1.548093535722747e-3829
0.0017748760644814721	6.149199556356333e-1165	1.984076568960125e-2056	1.229739184494798e-2963	1.859797227881088e-3872
0.0017880380074653413	4.527266611666689e-1178	2.263644824537276e-2079	1.467413656037722e-2996	2.229250787282124e-3915
0.00179734419459133	3.325824653530061e-1191	2.576937798124395e-2102	1.747180985862268e-3029	2.666232727141613e-3958
0.001802817443009813	2.437971457127493e-1204	2.927288841747341e-2125	2.075817764032828e-3062	3.182021958313512e-4001
0.0018045038107146727	1.783378141021828e-1217	3.318278039252865e-2148	2.46108213305389e-3095	3.78960411733942e-4044
0.001802471324436263	1.301855463874865e-1230	3.753742495562319e-2171	2.911839945426816e-3128	4.503902946655118e-4087
0.0017968085473292399	9.48429341012741e-1244	4.237786381381708e-2194	3.438205030150348e-3161	5.342039355685507e-4130
0.001787623013301485	6.895851229228422e-1257	4.774790669714653e-2217	4.051694900217703e-3194	6.323621022012351e-4173
0.001775039554797405	5.004131941757456e-1270	5.369422498861647e-2240	4.765403333819911e-3227	7.471065638122823e-4216
0.0017591985503970244	3.624468632188929e-1283	6.026644095262877e-2263	5.594191368019432e-3260	8.809961172175072e-4259
0.001740254117767705	2.620299460127502e-1296	6.751721188573147e-2286	6.554898355235962e-3293	1.036946679150243e-4301
0.0017183722763560616	1.890881378480128e-1309	7.550230850762157e-2309	7.666574850101276e-3326	1.218275839597395e-4344
0.001693729102783307	1.362071004334992e-1322	8.42806869082641e-2332	8.95073921719788e-3359	1.428752302559965e-4387
0.0016665089002578688	9.79427301006281e-1336	9.39145533689003e-2355	1.04316599789934e-3391	1.672650674368071e-4430
0.0016369024014931354	7.030660455799406e-1349	1.044694213808091e-2377	1.213666605799824e-3424	1.954812095413399e-4473
0.0016051050226629732	5.038317853313703e-1362	1.160141601957356e-2400	1.409648720789007e-3457	2.280711249012339e-4516
0.0015713151838875389	3.604575995221978e-1375	1.286210342563817e-2423	1.634562707511004e-3490	2.65653032116022e-4559
0.0015357327096583362	2.574632716880843e-1388	1.423657328738261e-2446	1.892277148529967e-3523	3.089240527255192e-4602
0.001498557320522247	1.83603848060676e-1401	1.573273895414749e-2469	2.187123470794022e-3556	3.586691866537949e-4645
0.0014599872252830713	1.307272861882425e-1414	1.73588590301957e-2492	2.523944661768793e-3589	4.157711812084143e-4688
0.0014202178209759579	9.29353455394147e-1428	1.912353706142005e-2515	2.908148384218199e-3622	4.812213693776122e-4731
0.0013794405059504348	6.596866643859969e-1441	2.103572002027013e-2538	3.345764816349955e-3655	5.561315583841867e-4774
0.0013378416095825697	4.675716811936447e-1454	2.3104695540947e-2561	3.843509562392966e-3688	6.417470549353502e-4817
0.0012956014404439187	3.309205162225469e-1467	2.534008786112767e-2584	4.40885199762641e-3721	7.394609193595807e-4860
0.0012528934531970588	2.33870358367136e-1480	2.775185243103307e-2607	5.05008943142973e-3754	8.508295468515439e-4903
0.0012098835330744582	1.650491824253539e-1493	3.035026915552184e-2630	5.776427492058783e-3787	9.77589680360802e-4946
0.0011667293955352352	1.163184809079484e-1506	3.31459342400623e-2653	6.598067157565967e-3820	1.121676966265779e-4988
0.0011235800975859902	8.186370381666282e-1520	3.614975061685988e-2676	7.526298878555465e-3853	1.285246170877529e-5031
0.0010805756562971985	5.753754157101996e-1533	3.937291693310827e-2699	8.573604260288326e-3886	1.470693183023243e-5074
0.0010378467692436402	4.038667786489796e-1546	4.2826915089206e-2722	9.7537657940011e-3919	1.680678935473798e-5117
0.0009955146309409688	2.831139767345457e-1559	4.652349632085329e-2745	1.108198515016276e-3951	1.918155385806658e-5160
0.0009536908388349897	1.982120457942973e-1572	5.04746658251652e-2768	1.257501056974318e-3984	2.186393705440903e-5203
