a=10, lambda=100; eta=1,0.001,0.0001,0.00001,0.000001
2.43529646451943e-7	2.277895302013382e-2863	2.548295189336213e-5020	5.160289292393228e-7215	1.394329045025387e-9413
2.4065346905563594e-8	4.251571162935951e-3127	3.033282718853323e-5480	1.507061456432886e-7874	4.455515365379753e-10273
2.0854834392608824e-9	6.95888207971349e-3391	3.166287731445801e-5940	3.859776938049531e-8534	1.248547151198555e-11132
1.615940353231226e-10	1.018435346228565e-3654	2.955233677091282e-6400	8.838883562718682e-9194	3.128354150525136e-11992
1.13693680542773e-11	1.353380357264681e-3918	2.504526868375612e-6860	1.837913372208913e-9853	7.117365931087708e-12852
7.354206532447276e-13	1.653464103515074e-4182	1.951407904216371e-7320	3.513509718077752e-10513	1.488713665140581e-13711
4.418149657184266e-14	1.876181187576834e-4446	1.412132760823941e-7780	6.238244390546466e-11173	2.892065726315636e-14571
2.4860556869703193e-15	1.993979147761556e-4710	9.57125366921448e-8241	1.037407634240799e-11832	5.262243880791021e-15431
1.319517555615355e-16	1.998942667531802e-4974	6.119219263390143e-8701	1.627310343732136e-12492	9.03166198087701e-16291
6.645844747712529e-18	1.901563193440351e-5238	3.712392633782037e-9161	2.422267091718127e-13152	1.470940404510728e-17150
3.192517556717618e-19	1.72531846728778e-5502	2.148126601334295e-9621	3.438917497245703e-13812	2.284917708632697e-18010
1.4691730051813535e-20	1.499630698576101e-5766	1.190754927056982e-10081	4.677114776632166e-14472	3.40018535583278e-18870
6.50164885753756e-22	1.253459476719397e-6030	6.347399391066697e-10542	6.11709497056476e-15132	4.865702439765645e-19730
2.7760577784341867e-23	1.010859261204334e-6294	3.264552706461612e-11002	7.7191030514696e-15792	6.718045179775428e-20590
1.1469775236953725e-24	7.888465064572205e-6559	1.624699173720818e-11462	9.42561877828583e-16452	8.975563217777986e-21450
4.597490893278864e-26	5.972193662198702e-6823	7.844437335637454e-11923	1.116586739564195e-17111	1.163375901992327e-22309
1.7919180763402537e-27	4.396494768822796e-7087	3.682832263976731e-12383	1.286193658314077e-17771	1.466255721659934e-23169
6.80503590737198e-29	3.15351017756352e-7351	1.684678673386214e-12843	1.443561396425269e-18431	1.800588092572553e-24029
2.5226005518694076e-30	2.207942239053558e-7615	7.522427515249055e-13304	1.581502745140404e-19091	2.158364664666522e-24889
9.142875935536091e-32	1.511462768114611e-7879	3.284091283869511e-13764	1.694029291540584e-19751	2.529598214079084e-25749
3.244696846700519e-33	1.01312762944744e-8143	1.403878065387637e-14224	1.776760295663252e-20411	2.902921082102731e-26609
1.1290212834921966e-34	6.658364516885731e-8408	5.884102901785191e-14685	1.827146911380296e-21071	3.266296571358548e-27469
3.856498133717341e-36	4.295700252691432e-8672	2.420996289988375e-15145	1.844510321450428e-21731	3.60777126235781e-28329
1.2945723686885662e-37	2.723595341225409e-8936	9.78926758456852e-15606	1.82991502313842e-22391	3.916197500559328e-29189
4.275031764359654e-39	1.698755989538509e-9200	3.893911537546996e-16066	1.785914077036339e-23051	4.181864742817585e-30049
1.3900576740920172e-40	1.043277593948759e-9464	1.525114404459104e-16526	1.716210913561652e-23711	4.396993656377605e-30909
4.454249255120507e-42	6.314180348693018e-9729	5.886633363896536e-16987	1.62528295536824e-24371	4.556065077040518e-31769
1.4076763286615885e-43	3.768952633297073e-9993	2.240877662180946e-17447	1.518007431144734e-25031	4.655974506122592e-32629
4.3906591955464277e-45	2.22035801057591e-10257	8.419143975306881e-17908	1.399321295355003e-25691	4.69601956568139e-33489
1.3525198197271431e-46	1.291850688379887e-10521	3.123954604472842e-18368	1.273937078663582e-26351	4.67774120251196e-34349
4.117290953806925e-48	7.427722099508139e-10786	1.145501079369791e-18828	1.146126419067229e-27011	4.604648612305669e-35209
1.2393136322255751e-49	4.222802024599883e-11050	4.153249675796009e-19289	1.019574153404362e-27671	4.481862682488127e-36069
3.690480477899914e-51	2.375077645964955e-11314	1.489747253936787e-19749	8.972988847715009e-28332	4.315713587979914e-36929
1.0877548217439187e-52	1.322212694564835e-11578	5.289121780230937e-20210	7.816311483633792e-28992	4.113325739044957e-37789
3.174866756815002e-54	7.289054786360118e-11843	1.859520289206292e-20670	6.742376021847933e-29652	3.882218482862876e-38649
9.180221537528976e-56	3.980835928515537e-12107	6.47666520463476e-21131	5.761787709189236e-30312	3.629944746912585e-39509
2.630805505898341e-57	2.154692323085542e-12371	2.235681311572495e-21591	4.879883548813423e-30972	3.363783052662877e-40369
7.474737883755459e-59	1.156292997850899e-12635	7.651383860931466e-22052	4.097635363999259e-31632	3.090491740841199e-41229
2.1063398491457787e-60	6.15425911455656e-12900	2.597139844301496e-22512	3.412576616641553e-32292	2.8161283643262e-42089
5.888849760288114e-62	3.249774402201751e-13164	8.746216706595783e-22973	2.819688065472611e-32952	2.545932356466731e-42949
