Q=10^13, a=0.001, sigma=0.08, w=0.1,0.2,0,4,0.6,0.8,1; eta=1
991000	0.	0.04850495869721312	0.025206484377915436	0.016825038780787407	0.012630876510487991	0.010112450238931309
1491000	0.	0.02101711065843599	0.01112886476406616	0.0074289312974704855	0.005577356390248577	0.004465509487767765
1991000	0.	0.011562799348504797	0.0062385579193097234	0.004164684603934058	0.003126810887294033	0.0025035610721281017
2491000	0.	0.0072473553526455564	0.003984192115802078	0.0026598402557765272	0.001997048291547891	0.0015990275738883971
2991000	0.	0.0049322291347728905	0.0027627488696249894	0.001844466961770058	0.0013848888747056464	0.001108896823328105
3491000	0.	0.003552582420892024	0.0020275829570716927	0.0013536927168628957	0.001016420609252512	0.0008138739245644154
3991000	0.	0.002667237628083698	0.00155107153284268	0.0010355800364458903	0.0007775800572049385	0.0006226374585847936
4491000	0.	0.0020669527180392474	0.0012247175484429251	0.0008177055369514264	0.0006139959437715076	0.0004916559834939696
4991000	0.	0.0016422562662625542	0.0009914741998144207	0.0006619887415317356	0.000497079135278555	0.00039803975920350566
5491000	0.	0.001331431808540129	0.0008190198624611239	0.0005468535376587635	0.00041063098377984106	0.00032881925672391025
5991000	0.	0.0010975747069738666	0.0006879305757671503	0.0004593333349648047	0.00034491645245834706	0.000276199980573512
6491000	0.	0.0009175393774329638	0.0005859631435790927	0.0003912549724079454	0.00029379922871930795	0.00023526875395127385
6991000	0.	0.0007762259081396196	0.0005050901197039326	0.00033725950589631184	0.0002532558330002572	0.00020280405703081484
7491000	0.	0.0006634512665287692	0.0004398706894027206	0.0002937147176088274	0.00022055917728132634	0.00017662234570914252
7991000	0.	0.0005721513034453119	0.0003865113642173631	0.00025808809089311266	0.00019380781561146524	0.00015520114458320914
8491000	0.	0.0004973044027991627	0.00034230180691387316	0.00022857019435076494	0.0001716431910012739	0.0001374526577438986
8991000	0.	0.0004352640920291605	0.00030526385034382385	0.00020384038107387935	0.0001530737269024998	0.0001225829246930301
9491000	0.	0.0003833323921173342	0.00027392637330703217	0.00018291650351460808	0.00013736199481770986	0.00011000147876857321
