error as a function of alpha_bar(-5.5,-2.5,0.025), sigma(-4,-0.5,0.035), eta = 10^-5
-0.485591967951411	-0.48576293755181604	-0.48588546149262424	-0.48597469790311	-0.48604071524413206	-0.48609029344401466	-0.48612806264111813	-0.48615722947840057	-0.4861800454436279	-0.48619811254397305	-0.4862125853363358	-0.48622430615696827	-0.4862338967812718	-0.4862418213148424	-0.48624842985974326	-0.4862539891937782	-0.4862587045475932	-0.4862627352432394	-0.4862662060324367	-0.4862692153972871	-0.48627184169059795	-0.4862741477097492	-0.48627618414086915	-0.48627799216989165	-0.4862796054787507	-0.48628105178109154	-0.4862823540169796	-0.48628353128170176	-0.486284599558328	-0.4862855722963226	-0.48628646087184135	-0.48628727495591967	-0.4862880228106933	-0.486288711528034	-0.4862893472250099	-0.4862899352014159	-0.4862904800699711	-0.4862909858631266	-0.4862914561212838	-0.4862918939659396	-0.4862923021605393	-0.4862926831613016	-0.4862930391597949	-0.4862933721187379	-0.48629368380219573	-0.48629397580113015	-0.4862942495550958	-0.48629450637071203	-0.486294747437452	-0.48629497384117265	-0.48629518657575166	-0.48629538655312504	-0.48629557461197714	-0.4862957515252878	-0.4862959180069056	-0.4862960747172971	-0.4862962222685881	-0.48629636122900327	-0.4862964921267849	-0.48629661545366343	-0.4862967316679471	-0.48629684119727673	-0.48629694444108557	-0.4862970417728181	-0.4862971335419143	-0.4862972200756159	-0.4862973016805916	-0.4862973786444194	-0.4862974512369348	-0.4862975197114599	-0.48629758430593306	-0.48629764524394187	-0.48629770273567213	-0.48629775697878763	-0.48629780815923246	-0.4862978564519844	-0.48629790202174433	-0.4862979450235795	-0.4862979856035194	-0.48629802389911375	-0.4862980600399451	-0.4862980941481143	-0.4862981263386909	-0.48629815672013	-0.48629818539467057	-0.48629821245869814	-0.486298238003094	-0.48629826211355603	-0.4862982848709009	-0.48629830635134874	-0.4862983266267934	-0.48629834576504616	-0.48629836383007863	-0.4862983808822365	-0.48629839697845556	-0.48629841217245257	-0.4862984265149065	-0.48629844005364303	-0.48629845283378154	-0.4862984648979035	-0.48629847628619327	-0.486298487036565	-0.48629849718480656	-0.4862985067646839	-0.48629851580807215	-0.4862985243450479	-0.48629853240400056	-0.48629854001172473	-0.48629854719351034	-0.48629855397322413	-0.4862985603733955	-0.4862985664152838	-0.48629857211897093	-0.48629857750339045	-0.4862985825864313	-0.48629858738496684	-0.4862985919149361	-0.4862985961913751	-0.48629860022848503	-0.4862986040396566	-0.4862986076375464
-0.4852249841515077	-0.48550519608274445	-0.4857014397990766	-0.4858411564414097	-0.48594226413006875	-0.48601660255856216	-0.48607210023587055	-0.48611414124673774	-0.48614643362575943	-0.4861715667634446	-0.4861913734259365	-0.4862071678189449	-0.48621990413123245	-0.4862302834647879	-0.48623882684394876	-0.48624592567547054	-0.48625187702755446	-0.48625690857862486	-0.48626119644652593	-0.4862648780676071	-0.4862680615907127	-0.48627083279441735	-0.48627326022963097	-0.48627539907273576	-0.48627729403984754	-0.486278981607615	-0.4862804917158409	-0.4862818490902659	-0.4862830742659402	-0.4862841843937105	-0.4862851938752916	-0.48628611486733336	-0.4862869576837424	-0.48628773111874507	-0.486288442706332	-0.48628909893305117	-0.4862897054084175	-0.4862902670059861	-0.48629078797877695	-0.4862912720544614	-0.4862917225141631	-0.486292142257934	-0.48629253385934923	-0.48629289961119077	-0.48629324156380527	-0.48629356155741255	-0.48629386124941304	-0.4862941421375398	-0.48629440557955284	-0.486294652810043	-0.4862948849548184	-0.4862951030432617	-0.48629530801897114	-0.4862955007489677	-0.4862956820316733	-0.4862958526038554	-0.4862960131466917	-0.4862961642910801	-0.4862963066223095	-0.4862964406841732	-0.48629656698261603	-0.486296685988968	-0.4862967981428254	-0.4862969038546258	-0.4862970035079583	-0.48629709746163896	-0.48629718605158473	-0.4862972695925067	-0.48629734837945193	-0.48629742268919757	-0.48629749278153084	-0.4862975589004147	-0.4862976212750583	-0.4862976801209001	-0.4862977356405106	-0.48629778802442913	-0.4862978374519344	-0.4862978840917584	-0.4862979281027477	-0.4862979696344782	-0.48629800882782653	-0.48629804581550296	-0.48629808072254477	-0.4862981136667835	-0.48629814475926975	-0.4862981741046834	-0.4862982018017099	-0.4862982279433919	-0.4862982526174629	-0.486298275906658	-0.48629829788900125	-0.486298318638086	-0.4862983382233298	-0.4862983567102114	-0.4862983741605002	-0.4862983906324738	-0.4862984061811118	-0.4862984208582881	-0.48629843471294776	-0.48629844779127746	-0.4862984601368523	-0.48629847179080155	-0.4862984827919303	-0.48629849317685997	-0.4862985029801549	-0.48629851223443304	-0.4862985209704729	-0.48629852921733235	-0.48629853700243275	-0.4862985443516523	-0.48629855128941546	-0.4862985578387829	-0.48629856402151334	-0.4862985698581459	-0.486298575368066	-0.48629858056957564	-0.48629858547995314	-0.4862985901154979	-0.48629859449159607	-0.4862985986227892	-0.4862986025227758
-0.4846066975889061	-0.4850805622791007	-0.4854051525965632	-0.48563100153633526	-0.48579074022817714	-0.4859055899469733	-0.48598950314100503	-0.4860517722864974	-0.4860986723162622	-0.4861345005857944	-0.48616224153538257	-0.4861839962971589	-0.4862012637895117	-0.4862151269682631	-0.48622637782080147	-0.48623560228351387	-0.4862432386576393	-0.48624961825980206	-0.48625499404513134	-0.4862595609715756	-0.48626347065244147	-0.48626684200142084	-0.4862697690410445	-0.4862723266883999	-0.48627457507357297	-0.48627656279615566	-0.48627832939819626	-0.4862799072576338	-0.4862813230473321	-0.48628259887109604	-0.48628375314873346	-0.4862848013145374	-0.48628575636977617	-0.48628662932269634	-0.48628742954117143	-0.4862881650348766	-0.4862888426873213	-0.4862894684401519	-0.48629004744617554	-0.48629058419416804	-0.486291082611644	-0.4862915461498055	-0.48629197785402184	-0.48629238042251766	-0.4862927562554124	-0.48629310749583765	-0.48629343606452735	-0.48629374368901734	-0.48629403192836534	-0.486294302194154	-0.4862945557683904	-0.48629479381880747	-0.48629501741199077	-0.48629522752467425	-0.48629542505348816	-0.4862956108234059	-0.48629578559508396	-0.48629595007125886	-0.48629610490234737	-0.4862962506913574	-0.48629638799822	-0.4862965173436092	-0.48629663921233734	-0.48629675405636746	-0.4862968622975112	-0.48629696432983505	-0.4862970605218281	-0.4862971512183551	-0.48629723674241626	-0.4862973173967487	-0.48629739346527834	-0.4862974652144422	-0.48629753289439975	-0.4862975967401392	-0.48629765697249366	-0.48629771379907794	-0.486297767415147	-0.48629781800439614	-0.4862978657396924	-0.486297910783762	-0.4862979532898167	-0.48629799340214735	-0.48629803125666954	-0.48629806698143313	-0.4862981006970976	-0.486298132517375	-0.48629816254944885	-0.4862981908943572	-0.48629821764735975	-0.48629824289827334	-0.4862982667317977	-0.4862982892278084	-0.4862983104616386	-0.48629833050434634	-0.4862983494229575	-0.48629836728070025	-0.48629838413722254	-0.4862984000487993	-0.4862984150685271	-0.4862984292465012	-0.48629844262998917	-0.4862984552635988	-0.48629846718941483	-0.4862984784471571	-0.4862984890743073	-0.4862984991062337	-0.4862985085763247	-0.4862985175160788	-0.48629852595523376	-0.4862985339218459	-0.4862985414424052	-0.48629854854191074	-0.4862985552439542	-0.4862985615708079	-0.48629856754348716	-0.48629857318183756	-0.4862985785045849	-0.4862985835294047	-0.48629858827298517	-0.48629859275107573	-0.4862985969785375
-0.4835359521125256	-0.48435904595986257	-0.48491256100447955	-0.48528950609013666	-0.48555011005823046	-0.4857332210158935	-0.4858640167417363	-0.4859589736149174	-0.48602900688933	-0.48608144626793387	-0.486121283249031	-0.48615196511967484	-0.4861759057695584	-0.4861948182640564	-0.48620993409697494	-0.4862221495771235	-0.48623212480482664	-0.4862403514169735	-0.4862471995185075	-0.48625295057006146	-0.4862578206959114	-0.4862619773766405	-0.48626555153157713	-0.4862686463460192	-0.4862713437904324	-0.4862737094663381	-0.48627579625024225	-0.4862776470513733	-0.486279296916859	-0.48628077464854813	-0.48628210405988764	-0.4862833049507977	-0.4862843938761866	-0.486285384752069	-0.4862862893371954	-0.48628711761788807	-0.4862878781173615	-0.4862885781445287	-0.48628922399790747	-0.48628982112946717	-0.48629037428013644	-0.486290887590828	-0.48629136469406886	-0.48629180878991307	-0.4862922227090622	-0.4862926089655357	-0.4862929698007721	-0.4862933072206831	-0.48629362302688495	-0.48629391884311446	-0.48629419613763514	-0.48629445624231327	-0.48629470036890415	-0.48629492962300075	-0.4862951450160284	-0.48629534747557623	-0.48629553785434293	-0.4862957169378948	-0.4862958854514226	-0.4862960440656453	-0.4862961934019855	-0.486296334037118	-0.48629646650699143	-0.48629659131038055	-0.4862967089120481	-0.48629681974556227	-0.48629692421581483	-0.4862970227012799	-0.486297115556051	-0.48629720311167296	-0.4862972856788074	-0.4862973635487376	-0.48629743699474604	-0.48629750627336404	-0.48629757162552195	-0.48629763327759856	-0.48629769144238827	-0.4862977463199916	-0.48629779809863544	-0.4862978469554338	-0.4862978930570905	-0.4862979365605506	-0.48629797761360466	-0.48629801635545616	-0.48629805291724043	-0.48629808742252045	-0.4862981199877344	-0.4862981507226301	-0.4862981797306588	-0.4862982071093481	-0.48629823295065394	-0.4862982573412858	-0.48629828036301365	-0.4862983020929571	-0.48629832260384975	-0.48629834196430405	-0.4862983602390413	-0.48629837748911453	-0.4862983937721246	-0.4862984091424169	-0.48629842365126424	-0.4862984373470495	-0.48629845027542323	-0.4862984624794595	-0.4862984739998109	-0.4862984848748383	-0.4862984951407398	-0.48629850483168185	-0.48629851397990637	-0.48629852261584133	-0.48629853076820717	-0.4862985384641067	-0.4862985457291239	-0.486298552587409	-0.4862985590617478	-0.48629856517364944	-0.48629857094342616	-0.48629857639023666	-0.48629858153216843	-0.4862985863863015	-0.4862985909687591
-0.4816507352560004	-0.4831016601876338	-0.4840687957785551	-0.484716669549791	-0.48515547895486894	-0.4854569688482566	-0.48566742621746745	-0.4858167699513834	-0.48592449543490535	-0.4860034520071972	-0.4860622207211204	-0.48610661240677466	-0.48614061778819023	-0.48616701601889517	-0.48618776895258564	-0.48620427976367686	-0.4862175647438917	-0.48622836888308907	-0.4862372445890339	-0.48624460596694896	-0.48625076668072487	-0.48625596666983983	-0.4862603912001681	-0.4862641845983967	-0.4862674602500759	-0.4862703079476469	-0.4862727993441264	-0.4862749920316311	-0.4862769326214959	-0.48627865908715634	-0.48628020256063625	-0.4862815887190934	-0.48628283886539475	-0.4862839707716369	-0.4862849993453361	-0.48628593715708684	-0.4862867948612599	-0.4862875815334972	-0.48628830494127023	-0.48628897176603625	-0.4862895877804683	-0.48629015799536146	-0.4862906867796462	-0.4862911779592887	-0.4862916348991008	-0.4862920605706689	-0.48629245760895	-0.4862928283596061	-0.4862931749187115	-0.4862934991661811	-0.48629380279400936	-0.4862940873301854	-0.48629435415903666	-0.4862946045385672	-0.4862948396152945	-0.48629506043698456	-0.4862952679636158	-0.4862954630768499	-0.4862956465882433	-0.4862958192463835	-0.4862959817431197	-0.48629613471901445	-0.4862962787681313	-0.486296414442259	-0.4862965422546417	-0.4862966626832904	-0.48629677617393346	-0.48629688314264846	-0.4862969839782212	-0.48629707904426583	-0.48629716868113887	-0.4862972532076653	-0.4862973329227082	-0.4862974081065935	-0.48629747902241005	-0.48629754591719704	-0.486297609023033	-0.4862976685580356	-0.4862977247272808	-0.48629777772365024	-0.4862978277286161	-0.4862978749129648	-0.4862979194374705	-0.4862979614535143	-0.486298001103671	-0.48629803852224307	-0.486298073835763	-0.48629810716346866	-0.4862981386177345	-0.48629816830448336	-0.48629819632356924	-0.48629822276913665	-0.48629824772995744	-0.4862982712897391	-0.48629829352742765	-0.48629831451748223	-0.48629833433013325	-0.4862983530316304	-0.4862983706844678	-0.48629838734760367	-0.4862984030766618	-0.4862984179241235	-0.4862984319395068	-0.4862984451695363	-0.4862984576582972	-0.48629846944739263	-0.48629848057608926	-0.4862984910814296	-0.4862985009983816	-0.4862985103599404	-0.4862985191972502	-0.48629852753970393	-0.4862985354150385	-0.48629854284943386	-0.4862985498676027	-0.48629855649286763	-0.4862985627472435	-0.4862985686515056	-0.4862985742252742	-0.48629857948705374	-0.48629858445432234
-0.47835542946066967	-0.48088542499535447	-0.48259073325646545	-0.4837280747587919	-0.4844877530446669	-0.4849997598206716	-0.4853494411641035	-0.4855919668776477	-0.4857629366854524	-0.4858854607814317	-0.48597469730958104	-0.4860407147410166	-0.4860902930112498	-0.4861280622637508	-0.486157229145144	-0.48618004514586455	-0.48619811227503296	-0.48621258509102006	-0.48622430593116706	-0.4862338965717139	-0.4862418211188923	-0.48624842967526627	-0.48625398901902783	-0.4862587043811298	-0.4862627350838714	-0.4862662058791647	-0.4862692152492764	-0.486271841547141	-0.4862741475702467	-0.4862761840048098	-0.48627799203683697	-0.4862796053483248	-0.4862810516529698	-0.48628235389088026	-0.4862835311573816	-0.48628459943557467	-0.4862855721749509	-0.4862864607516892	-0.4862872748368453	-0.48628802269257254	-0.4862887114107565	-0.48628934710848	-0.4862899350855485	-0.48629047995469193	-0.486290985748369	-0.4862914560069895	-0.4862918938520561	-0.48629230204702195	-0.4862926830481088	-0.48629303904689075	-0.48629337200609085	-0.4862936836897767	-0.48629397568891475	-0.48629424944306093	-0.4862945062588384	-0.4862947473257215	-0.48629497372956976	-0.48629518646426234	-0.4862953864417369	-0.48629557450067934	-0.48629575141407033	-0.4862959178957592	-0.48629607460621405	-0.48629622215756196	-0.486296361118028	-0.4862964920158542	-0.48629661534277246	-0.4862967315570921	-0.48629684108645327	-0.48629694433029097	-0.486297041662048	-0.48629713343116715	-0.4862972199648886	-0.48629730156988255	-0.4862973785337259	-0.4862974511262555	-0.4862975196007931	-0.48629758419527797	-0.4862976451332967	-0.4862977026250362	-0.48629775686815924	-0.48629780804861106	-0.486297856341369	-0.4862979019111347	-0.48629794491297434	-0.48629798549291936	-0.48629802378851783	-0.4862980599293522	-0.4862980940375254	-0.48629812622810453	-0.4862981566095462	-0.4862981852840889	-0.4862982123481188	-0.48629823789251636	-0.48629826200297976	-0.4862982847603258	-0.48629830624077514	-0.4862983265162209	-0.48629834565447455	-0.4862983637195078	-0.48629838077166687	-0.4862983968678869	-0.48629841206188423	-0.4862984264043385	-0.4862984399430756	-0.4862984527232144	-0.48629846478733735	-0.48629847617562727	-0.48629848692599936	-0.4862984970742407	-0.4862985066541188	-0.4862985156975069	-0.48629852423448333	-0.4862985322934358	-0.48629853990116	-0.4862985470829458	-0.48629855386266013	-0.48629856026283114	-0.48629856630471946	-0.4862985720084067	-0.4862985773928266
-0.4728718841555161	-0.47704601417542486	-0.4799886954158034	-0.4819897209071298	-0.48332761312156036	-0.4842197055223511	-0.4848184003741334	-0.4852249825318307	-0.48550519480820853	-0.48570143877797495	-0.4858411556088786	-0.48594226343980024	-0.4860166019770109	-0.4860720997384966	-0.4861141408153432	-0.4861464332466727	-0.48617156642627274	-0.48619137312268296	-0.4862071675433918	-0.4862199038784907	-0.4862302832309771	-0.48623882662595913	-0.4862459254707857	-0.4862518768341252	-0.48625690839476593	-0.48626119627084663	-0.4862648778989456	-0.4862680614280979	-0.4862708326370299	-0.48627326007677746	-0.4862753989238254	-0.4862772938943758	-0.4862789814651481	-0.4862804915760062	-0.4862818489527406	-0.48628307413044436	-0.48628418426000136	-0.4862851937431566	-0.4862861147365876	-0.4862869575542241	-0.48628773099031225	-0.48628844257885945	-0.4862890988064292	-0.4862897052825492	-0.48629026688078614	-0.48629078785417007	-0.4862912719303811	-0.4862917223905504	-0.4862921421347363	-0.48629253373652037	-0.4862928994886903	-0.4862932414415967	-0.4862935614354632	-0.48629386112769457	-0.4862941420160268	-0.48629440545822217	-0.48629465268887534	-0.48629488483379607	-0.48629510292236783	-0.4862953078981923	-0.486295500628291	-0.48629568191108763	-0.4862958524833511	-0.48629601302625924	-0.48629616417071264	-0.4862963065019989	-0.48629644056391313	-0.48629656686240197	-0.4862966858687946	-0.4862967980226877	-0.48629690373452045	-0.48629700338788145	-0.4862970973415877	-0.48629718593155624	-0.48629726947249863	-0.48629734825946186	-0.48629742256922354	-0.48629749266157113	-0.4862975587804678	-0.4862976211551231	-0.48629768000097495	-0.4862977355205942	-0.48629778790452083	-0.4862978373320333	-0.48629788397186396	-0.4862979279828587	-0.48629796951459425	-0.48629800870794654	-0.4862980456956271	-0.4862980806026729	-0.48629811354691466	-0.4862981446394042	-0.4862981739848204	-0.486298201681849	-0.4862982278235328	-0.48629825249760583	-0.48629827578680124	-0.48629829776914596	-0.4862983185182332	-0.4862983381034777	-0.4862983565903606	-0.4862983740406507	-0.4862983905126248	-0.4862984060612634	-0.4862984207384404	-0.48629843459310057	-0.48629844767143066	-0.486298460017006	-0.4862984716709556	-0.48629848267208453	-0.4862984930570148	-0.48629850286031023	-0.48629851211458547	-0.4862985208506282	-0.48629852909748805	-0.48629853688258845	-0.4862985442318087	-0.48629855116957166	-0.4862985577189393	-0.4862985639016699	-0.4862985697383025
-0.46464710308528656	-0.4708088391564826	-0.4755384584826184	-0.4789415354969454	-0.4812833584624007	-0.48285657179828734	-0.4839052868092629	-0.48460669505920423	-0.48508056033716435	-0.48540515107936083	-0.485631000329475	-0.4857907392510107	-0.4859055891421186	-0.48598950246716155	-0.4860517717135852	-0.4860986718220716	-0.48613450015373916	-0.48616224115290624	-0.4861839959546537	-0.4862012634795278	-0.4862151266849793	-0.4862263775596077	-0.4862356020407283	-0.48624323843029926	-0.48624961804549643	-0.4862549938418884	-0.48625956077776855	-0.4862634704667192	-0.4862668418226523	-0.4862697688682796	-0.4862723265208351	-0.4862745749105264	-0.48627656263704433	-0.48627832924252234	-0.48627990710496743	-0.48628132289730264	-0.4862825987233829	-0.4862837530030575	-0.4862848011706561	-0.486285756227478	-0.4862866291817954	-0.4862874294015058	-0.4862881648963045	-0.48628884254971655	-0.486289468303405	-0.48629004731018854	-0.48629058405885545	-0.4862910824769297	-0.4862915460156225	-0.48629197772031096	-0.48629238028922595	-0.48629275612249334	-0.4862931073632502	-0.4862934359322349	-0.486293743556987	-0.48629403179656827	-0.48629430206256447	-0.48629455563698554	-0.48629479368756706	-0.4862950172808968	-0.48629522739371056	-0.4862954249226408	-0.4862956106926619	-0.48629578546443225	-0.4862959499406889	-0.48629610477185015	-0.4862962505609255	-0.48629638786784607	-0.48629651721328704	-0.4862966390820607	-0.4862967539261325	-0.48629686216731227	-0.4862969641996683	-0.48629706039169096	-0.4862971510882434	-0.48629723661232765	-0.4862973172666805	-0.48629739333522837	-0.48629746508440863	-0.4862975327643808	-0.4862975966101333	-0.48629765684249926	-0.4862977136690934	-0.48629776728517193	-0.48629781787442883	-0.48629786560973304	-0.48629791065380856	-0.48629795315986896	-0.48629799327220474	-0.48629803112673214	-0.4862980668514992	-0.4862981005671669	-0.48629813238744807	-0.4862981624195246	-0.48629819076443553	-0.48629821751744	-0.48629824276835615	-0.48629826660188213	-0.4862982890978944	-0.4862983103317272	-0.48629833037443615	-0.4862983492930477	-0.48629836715079117	-0.48629838400731434	-0.486298399918892	-0.4862984149386202	-0.48629842911659515	-0.48629844250008386	-0.48629845513369346	-0.48629846705951046	-0.48629847831725287	-0.48629848894440375	-0.48629849897633054	-0.48629850844642114	-0.48629851738617547	-0.4862985258253308	-0.4862985337919435	-0.48629854131250333	-0.4862985484120083	-0.48629855511405234	-0.48629856144090583
-0.4539660061231454	-0.46180799214539003	-0.46851344722876737	-0.473816842636594	-0.4777243721845178	-0.48045464914397523	-0.48230239646343576	-0.4835359480356417	-0.4843590428977848	-0.4849125586695169	-0.4852895042788347	-0.48555010862776155	-0.4857332198658009	-0.485864015800829	-0.4859589728322107	-0.4860290062278732	-0.48608144570058914	-0.4861212827556203	-0.48615196468501193	-0.48617590538205985	-0.48619481791480074	-0.4862099337790039	-0.486222149284959	-0.4862321245341083	-0.48624035116420045	-0.4862471992808442	-0.48625295034519717	-0.48625782048194	-0.48626197717198505	-0.48626555133492355	-0.48626864615626464	-0.48627134360664526	-0.48627370928772934	-0.4862757960761404	-0.4862776468812031	-0.48627929675012715	-0.4862807744848274	-0.48628210389881127	-0.48628330479204496	-0.48628439371948046	-0.48628538459716747	-0.4862862891838857	-0.4862871174659854	-0.486287877966703	-0.48628857799497105	-0.48628922384932544	-0.48628982098174933	-0.4862903741331853	-0.4862908874445573	-0.48629136454840205	-0.4862918086447826	-0.4862922225644085	-0.48629260882130554	-0.4862929696569183	-0.48629330707716384	-0.4862936228836641	-0.4862939187001583	-0.48629419599491486	-0.4862944560998026	-0.48629470022658017	-0.4862949294808434	-0.4862951448740187	-0.4862953473336985	-0.4862955377125829	-0.4862957167962391	-0.48629588530985984	-0.48629604392416553	-0.4862961932605792	-0.4862963338957778	-0.48629646636571006	-0.48629659116915136	-0.4862967087708655	-0.48629681960442095	-0.48629692407471	-0.4862970225602083	-0.4862971154150084	-0.4862972029706567	-0.4862972855378145	-0.48629736340776536	-0.48629743685379223	-0.48629750613242684	-0.48629757148459934	-0.48629763313668917	-0.48629769130149003	-0.48629774617910404	-0.4862977979577576	-0.48629784681456395	-0.4862978929162278	-0.4862979364196938	-0.48629797747275405	-0.48629801621461094	-0.48629805277640065	-0.48629808728168394	-0.48629811984690147	-0.48629815058180026	-0.4862981795898316	-0.4862982069685242	-0.48629823280983236	-0.48629825720046643	-0.4862982802221957	-0.48629830195214074	-0.4862983224630352	-0.4862983418234909	-0.48629836009822897	-0.48629837734830306	-0.486298393631314	-0.4862984090016074	-0.4862984235104553	-0.4862984372062409	-0.48629845013461515	-0.48629846233865254	-0.48629847385900415	-0.48629848473403187	-0.4862984949999337	-0.4862985046908761	-0.48629851383910083	-0.48629852247503635	-0.4862985306273995	-0.4862985383233021	-0.48629854558831925	-0.4862985524466045
-0.44192264615495885	-0.45060806548722376	-0.4587849375831455	-0.4659904093463376	-0.47186939338620176	-0.4763180699790072	-0.479485134478627	-0.4816507285464236	-0.48310165521573006	-0.4840687920629396	-0.48471666673456115	-0.48515547678626664	-0.48545696714789227	-0.4856674248600522	-0.48581676884849256	-0.4859244945234597	-0.48600345124169686	-0.48606222006835076	-0.48610661184213755	-0.4861406172932734	-0.4861670155797269	-0.4861877685584464	-0.48620427940624766	-0.48621756441664593	-0.4862283685808532	-0.48623724430767135	-0.4862446057031191	-0.4862507664317095	-0.48625596643341074	-0.48626039097448337	-0.48626418438192504	-0.4862674600415344	-0.48627030774595814	-0.48627279914837646	-0.48627499184104356	-0.48627693243540837	-0.4862786589049996	-0.4862802023819209	-0.48628158854339637	-0.4862828386923495	-0.4862839706009256	-0.4862849991766807	-0.4862859369902457	-0.4862867946960207	-0.48628758136967465	-0.48628830477870094	-0.48628897160457635	-0.4862895876199918	-0.4862901578357567	-0.4862906866208147	-0.48629117780114395	-0.48629163474156606	-0.48629206041367523	-0.4862924574524376	-0.48629282820352165	-0.48629317476300743	-0.4862934990108159	-0.48629380263894423	-0.48629408717538836	-0.48629435400447785	-0.4862946043842204	-0.48629483946113666	-0.48629506028299496	-0.48629526780977544	-0.4862954629231428	-0.48629564643465484	-0.4862958190929009	-0.48629598158973136	-0.4862961345657097	-0.4862962786149018	-0.48629641428909565	-0.4862965421015373	-0.4862966625302391	-0.48629677602092924	-0.48629688298968643	-0.486296983825296	-0.4862970788913737	-0.4862971685282767	-0.4862972530548295	-0.48629733276989584	-0.4862974079538023	-0.48629747886963737	-0.4862975457644408	-0.4862976088702917	-0.486297668405308	-0.48629772457456455	-0.4862977775709449	-0.48629782757592016	-0.4862978747602773	-0.4862979192847898	-0.4862979613008403	-0.4862980009510028	-0.48629803836957936	-0.48629807368310507	-0.4862981070108147	-0.4862981384650842	-0.4862981681518355	-0.48629819617092535	-0.4862982226164958	-0.4862982475773185	-0.48629827113710195	-0.4862982933747917	-0.4862983143648479	-0.48629833417750107	-0.4862983528789995	-0.4862983705318378	-0.48629838719497565	-0.4862984029240345	-0.48629841777149696	-0.48629843178688276	-0.4862984450169106	-0.48629845750567263	-0.4862984692947684	-0.4862984804234656	-0.4862984909288061	-0.48629850084575843	-0.48629851020731796	-0.4862985190446283	-0.48629852738708185	-0.4862985352624166	-0.4862985426968118
