a=0.0001, sigma_optimal; w=1, eta=0.0001, 0.00001, 0.000001
0.9336336122523978	0.9340741300380079	0.9325029027960661
0.04306472546220268	0.038108649198411185	0.03374834095596134
0.011978980782247323	0.01186487525556228	0.01124957990378434
0.00499420589593006	0.005540530332854037	0.005624792763809476
0.002498478520202821	0.0031046918790980584	0.003374876219966391
0.001388791455575519	0.0019330464788112458	0.0022499176671894527
0.0008271023900585235	0.0012895221135410019	0.0016070841281299135
0.0005172130087600509	0.0009032422180665889	0.0012053131360312951
0.00033540765652114596	0.0006561054640446455	0.0009374657946591166
0.00022372283984495902	0.0004902045246020152	0.0007499726488697075
0.00015261844779487047	0.00037457658955721246	0.0006136139938388547
0.00010604062891339243	0.000291522931129363	0.0005113450004372364
0.00007481140867087092	0.00023037495236459725	0.00043267654266295076
0.00005346468297813168	0.0001844172561476585	0.0003708656107110496
0.0000386335689741537	0.00014926797250343273	0.0003214168645885268
0.00002818502615906704	0.0001219797053121346	0.00028123975798132345
0.000020735102237208734	0.00010051774291784405	0.0002481527287448587
0.000015367347824940274	0.00008344550396208521	0.0002205802041941562
0.000011464084580969962	0.00006972859762327517	0.00019736123614423024
8.602544373891815e-6	0.000058609234166830736	0.00017762511308026785
6.489424136917436e-6	0.000049523679307775524	0.0001607084360940188
4.918790411116825e-6	0.00004204677730022921	0.0001460985786413243
3.7445060679178894e-6	0.000035853918087497977	0.00013339435472717727
2.8618750349241637e-6	0.00003069449301707393	0.00012227815876927493
2.19524559374426e-6	0.000026373067920237136	0.00011249590629959894
1.689528670897292e-6	0.000022735832920486585	0.00010384237524623151
1.3043264793697595e-6	0.00001966071912625377	0.00009615034762352099
1.0098248988026234e-6	0.000017050101403766458	0.00008928246579965306
7.838920107096763e-7	0.000014825349852215045	0.00008312505449269378
6.10010577527026e-7	0.000012922719419215162	0.00007758338430084247
4.757929221795032e-7	0.000011290219297648742	0.00007257800475806513
3.7190628734880206e-7	9.88520739088617e-6	0.00006804187953376134
2.9128995141847805e-7	8.672526676487966e-6	0.00006391812931730615
2.2858133093492212e-7	7.623050314315017e-6	0.00006015823940279408
1.7969285609639415e-7	6.71253771362649e-6	0.00005672062575680041
1.4149834318066394e-7	5.920729089525108e-6	0.00005356947990627389
1.1159937735243341e-7	5.23062425897209e-6	0.00005067383236113365
