error as a function of alpha_bar(-5,-3,0.04), sigma(-4.5,-2.5,0.04), eta = 10^-5
-2.9757030708781818	-2.9755128391215586	-2.975374201061683	-2.975270913917193	-2.975192424082452	-2.975131706140064	-2.97508397776074	-2.9750459157851195	-2.9750151667929803	-2.974990034599006	-2.974969276724486	-2.9749519692162396	-2.97493741536172	-2.974925082937024	-2.974914560439564	-2.9749055261225648	-2.974897725752148	-2.9748909564814885	-2.9748850549733885	-2.974879888576515	-2.974875348695501	-2.974871345760136	-2.9748678053721145	-2.9748646653275053	-2.9748618732966143	-2.9748593850017118	-2.9748571627749483	-2.974855174408971	-2.9748533922345834	-2.9748517923757167	-2.9748503541439857	-2.9748490595436246	-2.974847892864507	-2.9748468403456707	-2.9748458898956693	-2.9748450308590892	-2.9748442538205353	-2.9748435504394273	-2.9748429133100847	-2.974842335842731	-2.974841812161866	-2.9748413370192246	-2.974840905718766	-2.9748405140519765	-2.974840158241774	-2.9748398348937273	-2.974839540953603	-2.974839273670037	-2.9748390305620647	-2.974838809390245	-2.974838608131523
-2.9759705645724206	-2.9757030717564	-2.9755128398900754	-2.9753742017478566	-2.975270914540569	-2.975192424657282	-2.975131706676924	-2.9750839782676133	-2.9750459162681073	-2.9750151672568186	-2.9749900350473832	-2.9749692771603327	-2.974951969641884	-2.9749374157790225	-2.974925083347493	-2.97491456084442	-2.974905526522801	-2.9748977261485723	-2.974890956874765	-2.9748850553640604	-2.9748798889650345	-2.9748753490822337	-2.97487134614539	-2.9748678057561415	-2.974864665710514	-2.9748618736787775	-2.9748593853831755	-2.974857163155828	-2.974855174789369	-2.9748533926145706	-2.974851792755377	-2.9748503545233653	-2.974849059922773	-2.974847893243468	-2.9748468407244686	-2.974845890274332	-2.974845031237643	-2.9748442541989966	-2.9748435508178184	-2.974842913688414	-2.974842336220998	-2.97484181254009	-2.974841337397418	-2.9748409060969236	-2.974840514430109	-2.974840158619885	-2.9748398352718217	-2.974839541331679	-2.974839274048104	-2.9748390309401223	-2.9748388097682956
-2.9763570607392875	-2.9759705656985975	-2.975703072719344	-2.975512840732736	-2.975374202500229	-2.9752709152240877	-2.975192425287567	-2.9751317072655787	-2.975083978823389	-2.975045916797698	-2.975015167765403	-2.9749900355390233	-2.9749692776382317	-2.9749519701085925	-2.9749374162365907	-2.9749250837975683	-2.9749145612883363	-2.97490552696165	-2.974897726583241	-2.9748909573059787	-2.9748850557924245	-2.9748798893910333	-2.974875349506277	-2.974871346567815	-2.9748678061772185	-2.974864666130473	-2.974861874097816	-2.9748593858014405	-2.9748571635734518	-2.974855175206461	-2.974853393031228	-2.9748517931716623	-2.9748503549393464	-2.9748490603385003	-2.974847893658986	-2.9748468411398106	-2.9748458906895308	-2.974845031652719	-2.9748442546139704	-2.9748435512327083	-2.9748429141032333	-2.974842336635763	-2.97484181295481	-2.974841337812093	-2.9748409065115626	-2.974840514844722	-2.9748401590344757	-2.9748398356864034	-2.9748395417462343	-2.9748392744626457	-2.9748390313546538
-2.97693259632682	-2.976357062222264	-2.975970566933427	-2.975703073775191	-2.975512841656698	-2.9753742033251944	-2.975270915973551	-2.9751924259786655	-2.975131707911031	-2.9750839794327857	-2.9750459173783783	-2.975015168323057	-2.9749900360780965	-2.974969278162236	-2.9749519706203285	-2.9749374167383	-2.9749250842910624	-2.9749145617750847	-2.9749055274428384	-2.9748977270598465	-2.974890957778802	-2.9748850562621163	-2.974879889858136	-2.9748753499712333	-2.974871347030989	-2.974867806638923	-2.9748646665909537	-2.9748618745572775	-2.974859386260058	-2.9748571640313695	-2.9748551756637953	-2.9748533934880808	-2.974851793628114	-2.974850355395458	-2.9748490607943383	-2.9748478941145913	-2.974846841595222	-2.974845891144786	-2.97484503210784	-2.974844255068981	-2.9748435516876275	-2.9748429145580695	-2.974842337090539	-2.9748418134095393	-2.9748413382667764	-2.9748409069662105	-2.97484051529934	-2.9748401594890637	-2.97483983614096	-2.974839542200786	-2.974839274917183
-2.9778187548221045	-2.9769325983395265	-2.9763570638483134	-2.975970568287389	-2.9757030749329023	-2.9755128426697928	-2.975374204229746	-2.97527091679532	-2.9751924267364367	-2.975131708618749	-2.9750839801009734	-2.9750459180150823	-2.975015168934509	-2.9749900366691744	-2.974969278736791	-2.974951971181432	-2.9749374172884124	-2.9749250848321673	-2.9749145623087867	-2.974905527970447	-2.9748977275824324	-2.9748909582972365	-2.9748850567771252	-2.974879890370302	-2.9748753504810486	-2.9748713475388575	-2.97486780714517	-2.974864667095857	-2.974861875061068	-2.9748593867629247	-2.9748571645334674	-2.974855176165259	-2.9748533939890045	-2.9748517941285986	-2.9748503558955823	-2.974849061294153	-2.974847894614151	-2.9748468420945735	-2.974845891643961	-2.974845032606868	-2.974844255567889	-2.9748435521864343	-2.9748429150568	-2.9748423375891937	-2.9748418139081343	-2.9748413387653243	-2.9748409074647193	-2.974840515797811	-2.9748401599875116	-2.9748398366393833	-2.974839542699191
-2.9792345696119673	-2.977818757648759	-2.9769326005464043	-2.9763570656312432	-2.975970569771978	-2.9757030762023056	-2.975512843780643	-2.9753742052215686	-2.975270917696372	-2.9751924275673174	-2.9751317093947516	-2.975083980833629	-2.9750459187132154	-2.9750151696049536	-2.9749900373172786	-2.974969279366787	-2.9749519717966746	-2.974937417891605	-2.974925085425479	-2.9749145628939795	-2.9749055285489647	-2.974897728155438	-2.9748909588656924	-2.974885057341815	-2.97487989093188	-2.97487535104005	-2.9748713480957156	-2.9748678077002584	-2.9748646676494737	-2.974861875613461	-2.9748593873143063	-2.9748571650840065	-2.974855176715092	-2.97485339453826	-2.974851794677372	-2.9748503564439477	-2.9748490618421886	-2.9748478951619113	-2.974846842642099	-2.9748458921912966	-2.974845033154046	-2.9748442561149333	-2.974843552733368	-2.974842915603642	-2.9748423381359568	-2.9748418144548356	-2.9748413393119737	-2.9748409080113336	-2.9748405163443796	-2.9748401605340495	-2.9748398371858973
-2.981590818011105	-2.9792345737372727	-2.977818760748123	-2.976932602966209	-2.976357067586185	-2.9759705713998006	-2.9757030775941873	-2.9755128449986588	-2.975374206309081	-2.9752709186843584	-2.975192428478361	-2.975131710245617	-2.9750839816369683	-2.9750459194787062	-2.975015170340082	-2.9749900380279146	-2.974969280057558	-2.9749519724712754	-2.9749374185529884	-2.974925086076031	-2.9749145635356378	-2.974905529183291	-2.9748977287837257	-2.9748909594889903	-2.9748850579609916	-2.9748798915476407	-2.974875351652982	-2.9748713487063028	-2.9748678083088995	-2.9748646682565045	-2.9748618762191508	-2.9748593879188814	-2.9748571656876615	-2.9748551773179774	-2.974853395140512	-2.974851795279088	-2.974850357045229	-2.9748490624430994	-2.974847895762515	-2.9748468432424584	-2.9748458927914396	-2.9748450337540113	-2.9748442567147513	-2.9748435533330686	-2.97484291620324	-2.974842338735472	-2.974841815054283	-2.974841339911358	-2.974840908610661	-2.9748405169436793	-2.9748401611333155
-2.985692014347638	-2.9815908242958105	-2.97923457826058	-2.9778187641465084	-2.9769326056194765	-2.9763570697297372	-2.9759705731846693	-2.9757030791203514	-2.9755128463341878	-2.9753742075015146	-2.975270919767661	-2.975192429477297	-2.9751317111785753	-2.9750839825178157	-2.9750459203180473	-2.9750151711461346	-2.974990038807109	-2.9749692808149755	-2.974951973210959	-2.974937419278178	-2.974925086789349	-2.974914564239197	-2.97490552987882	-2.9748977294726298	-2.9748909601724267	-2.9748850586399027	-2.9748798922228095	-2.9748753523250464	-2.9748713493758006	-2.9748678089762626	-2.9748646689220974	-2.9748618768832795	-2.974859388581788	-2.974857166349551	-2.9748551779790335	-2.9748533958008636	-2.9748517959388585	-2.974850357704517	-2.974849063101984	-2.974847896421065	-2.9748468439007323	-2.974845893449481	-2.9748450344118638	-2.974844257372443	-2.9748435539906257	-2.974842916860688	-2.9748423393928305	-2.9748418157115593	-2.9748413405685747	-2.9748409092678236	-2.974840517600798
-2.9931881392891357	-2.9856920243890324	-2.9815908311868533	-2.97923458322029	-2.977818767872765	-2.9769326085287244	-2.976357072080094	-2.9759705751417425	-2.9757030807937577	-2.975512847798567	-2.9753742088089927	-2.9752709209554795	-2.9751924305726116	-2.9751317122015415	-2.9750839834836436	-2.975045921238367	-2.9750151720299525	-2.9749900396614786	-2.974969281645465	-2.974951974022002	-2.974937420073338	-2.974925087571485	-2.974914565010635	-2.9749055306414514	-2.974897730227998	-2.974890960921795	-2.97488505938431	-2.9748798929631133	-2.9748753530619525	-2.974871350109886	-2.974867809708014	-2.9748646696519083	-2.974861877611476	-2.97485938930865	-2.974857167075304	-2.974855178703858	-2.9748533965249275	-2.9748517966622834	-2.9748503584274095	-2.9748490638244367	-2.9748478971431536	-2.974846844622509	-2.9748458941710108	-2.974845035133181	-2.974844258093586	-2.974843554711626	-2.9748429175815594	-2.974842340113603	-2.974841816432251	-2.974841341289197	-2.9748409099883877
-3.0076271545232394	-2.9931881561949116	-2.9856920353992016	-2.9815908387427315	-2.9792345886585014	-2.9778187719585247	-2.9769326117186625	-2.9763570746572108	-2.97597057728763	-2.975703082628611	-2.9755128494042236	-2.9753742102426126	-2.9752709222578972	-2.9751924317736007	-2.975131713323206	-2.9750839845426507	-2.975045922247477	-2.975015172999045	-2.974990040598279	-2.9749692825560747	-2.9749519749112996	-2.9749374209452086	-2.97492508842908	-2.9749145658565017	-2.974905531477661	-2.974897731056244	-2.9748909617434656	-2.9748850602005414	-2.974879893774843	-2.974875353869953	-2.974871350914796	-2.9748678105103594	-2.9748646704521295	-2.9748618784099303	-2.9748593901056393	-2.974857167871074	-2.9748551794986167	-2.97485339731884	-2.9748517974555013	-2.9748503592200475	-2.974849064616591	-2.9748478979349056	-2.974846845413929	-2.974845894962154	-2.974845035924093	-2.974844258884305	-2.974843555502184	-2.9748429183719907	-2.97484234090392	-2.9748418172224746	-2.974841342079344
-3.0369841175127585	-3.0076271846464127	-2.9931881747317237	-2.9856920474716104	-2.981590847027586	-2.9792345946213836	-2.9778187764384674	-2.9769326152163487	-2.9763570774829646	-2.9759705796405442	-2.975703084640486	-2.975512851164794	-2.9753742118145468	-2.9752709236859696	-2.9751924330904553	-2.975131714553082	-2.9750839857038307	-2.975045923353946	-2.975015174061628	-2.974990041625456	-2.974969283554546	-2.9749519758863894	-2.9749374219012	-2.9749250893694144	-2.974914566783973	-2.9749055323945464	-2.974897731964395	-2.9748909626444053	-2.9748850610955193	-2.974879894664888	-2.974875354755908	-2.974871351797364	-2.9748678113901166	-2.9748646713295517	-2.9748618792854185	-2.974859390979519	-2.974857168743617	-2.974855180370052	-2.9748533981893512	-2.974851798325247	-2.9748503600891563	-2.9748490654851723	-2.9748478988030485	-2.9748468462817037	-2.9748458958296222	-2.974845036791308	-2.9748442597513116	-2.9748435563690108	-2.974842919238673	-2.9748423417704815	-2.974841818088939
