0.1	1
0.09242121638417358	2.0109800250130287e-53
0.046209693240343616	2.1073143974687428e-52
0.030805849123892816	1.5422793328114552e-51
0.02310392630468597	8.850405352959946e-51
0.018482772312459584	4.2397151391424893e-50
0.015402002836418665	1.7630219307811414e-49
0.013201453127924952	6.5352965783161795e-49
0.011551040796154734	2.2012600750316472e-48
0.010267386727759452	6.834695287301633e-48
0.009240463451062221	1.9781054224725285e-47
0.008400253482086256	5.384064840698226e-47
0.007700078497013355	1.3881072027748256e-46
0.007107622732481964	3.410059150068664e-46
0.006599803499915006	8.021952662693607e-46
0.00615969349404817	1.8146799103897714e-45
0.0057745972357216135	3.9616889261253734e-45
0.005434806417193143	8.37271347543228e-45
0.005132770132333171	1.7176225249001685e-44
0.004862527139380954	3.428388273253829e-44
0.004619308444868279	6.672013106631703e-44
0.004399253434989743	1.2683229933716763e-43
0.004199203425687636	2.3589749014806174e-43
0.004016549069234645	4.2990951081396306e-43
0.003849115909169592	7.687171059963577e-43
0.0036950774020476952	1.3502416233069757e-42
0.0035528880110939245	2.332292071580451e-42
0.003421231167932925	3.965603433603191e-42
0.0032989783853764067	6.643262096498076e-42
0.003185156829633581	1.0973796566587777e-41
0.003078923378079278	1.7888091542342017e-41
0.00297954369809904	2.879417220774905e-41
0.00288637524865062	4.5799113728642755e-41
0.002798853372450578	7.202425191705752e-41
0.002716479842480791	1.1204900057543876e-40
0.0026388133719509295	1.725305398082034e-40
0.0025654617059338025	2.630622003063647e-40
0.002496074995438179	3.973534880821175e-40
0.002430340217680583	5.9484055102113385e-40
0.0023679764547768073	8.828689277656424e-40
0.002308730880629658	1.2996324036470281e-39
0.0022523753351014076	1.8981048687703056e-39
0.002198703387590171	2.7512688193847693e-39
0.0021475278103397903	3.9590276842096206e-39
0.0020986783962983597	5.6572932341046564e-39
0.0020520000679289416	8.029868418334398e-39
0.002007351232697137	1.132390538904226e-38
0.0019646023484964047	1.586991454700788e-38
0.0019236346683952036	2.2107540640584003e-38
0.0018843391390885806	3.06186150873704e-38
0.0018466154315355332	4.2169350120330497e-38
0.0018103710856390673	5.776397222071806e-38
0.0017755207536169783	7.871261376614045e-38
0.001741985529028798	1.0671690941065253e-37
0.0017096923503552772	1.4397749661746204e-37
0.0016785734696419424	1.9332852022667737e-37
0.0016485659780736796	2.5840531467423727e-37
0.0016196113814888487	3.438527141373749e-37
0.0015916552198057192	4.555829545835548e-37
0.001564646725151306	6.0109392160623285e-37
0.001538538514177324	7.898606088970792e-37
0.001513286310640133	1.0338151354956698e-36
0.0014888486948278037	1.3479335840439968e-36
0.0014651868768512499	1.7509513337073114e-36
0.0014422644911893353	2.2662325458100495e-36
0.0014200474101990319	2.9228241033017674e-36
0.001398503574579214	3.7567297039353154e-36
0.0013776028390167843	4.812446071118019e-36
0.0013573168314522707	6.144810499402191e-36
0.0013376188245831859	7.821217332688143e-36
0.0013184836183813974	9.924270638854358e-36
0.0012998874325385967	1.2554951470255156e-35
0.001281807807874646	1.583639088203065e-35
0.001264223515849355	1.9918354539507558e-35
0.0012471144754111346	2.4982561527946844e-35
0.0012304616764977614	3.124897915671329e-35
0.001214247109576552	3.8983257431029543e-35
0.0011984537006749134	4.850549178757857e-35
0.0011830652514085494	6.020053103274375e-35
0.001168066383564479	7.453007960293195e-35
0.0011534424878403328	9.204687974913003e-35
0.001139179676380734	1.1341130054598215e-34
0.0011252647387866306	1.3941070730665738e-34
0.0011116851013046815	1.7098203767500004e-34
0.0010984287889316685	2.09238070056613e-34
0.001085484390193913	2.554979369013473e-34
0.0010728410243839245	3.1132251049809073e-34
0.0010604883110566037	3.785553733085279e-34
0.001048416341605238	4.593701794594049e-34
0.001036615652753734	5.563253199400719e-34
0.0010250772018160236	6.724269225268113e-34
0.0010137923435867286	8.11201349805326e-34
0.001002752808738942	9.767785063393994e-34
0.0009919506836157167	1.1739874306227624e-33
0.0009813783913114487	1.4084658306830185e-33
0.0009710286739481196	1.6867854259676866e-33
0.0009608945760592818	2.0165951844881483e-33
0.0009509694290018317	2.4067847953641706e-33
0.0009412468363221664	2.867670995331867e-33
0.0009317206600092411	3.411209676093876e-33
0.0009223850075724393	4.051237040470771e-33
0.0009132342198870966	4.8037434522686554e-33
0.0009042628597549972	5.687184040981833e-33
0.0008954657011312422	6.722830581553241e-33
0.0008868377189726502	7.935169675370878e-33
0.0008783740796662467	9.352352815758852e-33
0.0008700701319995358	1.1006704534043768e-32
0.0008619213986371197	1.293529549582624e-32
0.0008539235680708241	1.518058815674145e-32
0.0008460724870129543	1.7791163398550657e-32
0.0008383641532044492	2.0822537456115357e-32
0.0008307947086117941	2.4338079420393415e-32
0.0008233604329883774	2.841004066930013e-32
0.0008160577377777254	3.3120708744878526e-32
0.0008088831603376221	3.8563699470084783e-32
0.0008018333584655749	4.484540249059586e-32
0.0007949051052074457	5.208659694602554e-32
0.0007880952839323103	6.042425563112642e-32
0.0007814008836577456	7.001355781203965e-32
0.0007748189946108146	8.103013282729894e-32
0.0007683468040110091	9.367255874080632e-32
0.0007619815920622949	1.0816514263797102e-31
0.0007557207281422738	1.2476101168117795e-31
0.000749561667177238	1.437455467822669e-31
0.0007435019461926296	1.6544019372435909e-31
0.0007375391810290707	1.9020668979087992e-31
0.0007316710632147814	2.184517474549123e-31
0.0007258953569857472	2.5063224046723244e-31
0.0007202098964455792	2.872609417780312e-31
0.0007146125828574596	3.2891286715830828e-31
0.0007091013820610879	3.762322831766309e-31
0.0007036743220079244	4.2994044336132795e-31
0.000698329490408471	4.9084412196486205e-31
0.0006930650324856967	5.598450207754344e-31
0.0006878791488290441	6.379501309220474e-31
0.0006827700933438198	7.2628313862641614e-31
0.0006777361712910568	8.26096971403476e-31
0.000672775737413215	9.387875893391486e-31
0.000667887194141375	1.0659091348191032e-30
0.0006630689898798225	1.2091905634875451e-30
0.0006583196173641467	1.3705538893250618e-30
0.000653637612089208	1.5521341875965083e-30
0.0006490215508035316	1.756301511083733e-30
0.0006444700500668719	1.9856848875365683e-30
0.0006399817648678739	2.2431985797049e-30
0.0006355553872989449	2.532070803713976e-30
0.0006311896452855738	2.8558751169770466e-30
0.0006268833013675218	3.2185647033700605e-30
0.0006226351515294178	3.624509801092411e-30
0.0006184440240784504	4.0785385375793716e-30
0.0006143087785669481	4.5859814560939035e-30
0.0006102283047577721	5.15272004029004e-30
0.0006062015216305497	5.785239566193907e-30
0.0006022273764268757	6.490686635783023e-30
0.0005983048437327189	7.276931772756195e-30
0.0005944329245963448	8.152637489276788e-30
0.0005906106456801629	9.127332262548223e-30
0.0005868370584449941	1.02114908921551e-29
0.0005831112383653054	1.1416621743294755e-29
0.0005794322841740678	1.2755361417457327e-29
